x,y,,2126,0.42579658
952,0.40289021,,,
953,0.40449519,,,
954,0.4064457,,,
955,0.40867611,,,
956,0.4111356,,,
957,0.41379603,,,
958,0.41658694,,,
959,0.41947613,,,
960,0.42241734,,,
961,0.42537047,,,
962,0.4282715,,,
963,0.43106898,,,
964,0.43371423,,,
965,0.43617543,,,
966,0.43836056,,,
967,0.4402995,,,
968,0.44191097,,,
969,0.44317552,,,
970,0.44404632,,,
971,0.4445568,,,
972,0.44465309,,,
973,0.44436067,,,
974,0.44369742,,,
975,0.44263356,,,
976,0.44120791,,,
977,0.43945068,,,
978,0.43740242,,,
979,0.43506619,,,
980,0.43250855,,,
981,0.42977281,,,
982,0.42692325,,,
983,0.42399077,,,
984,0.4210336,,,
985,0.41809997,,,
986,0.41525385,,,
987,0.41253164,,,
988,0.40997727,,,
989,0.4077025,,,
990,0.40567089,,,
991,0.40397292,,,
992,0.40263859,,,
993,0.40167781,,,
994,0.40106633,,,
995,0.40084349,,,
996,0.4010606,,,
997,0.40165877,,,
998,0.40264515,,,
999,0.40400613,,,
1000,0.40572231,,,
1001,0.40776218,,,
1002,0.41003865,,,
1003,0.41257998,,,
1004,0.41529545,,,
1005,0.41811636,,,
1006,0.42103568,,,
1007,0.42404614,,,
1008,0.42695854,,,
1009,0.42979795,,,
1010,0.43249379,,,
1011,0.43501388,,,
1012,0.43730317,,,
1013,0.43929399,,,
1014,0.44098334,,,
1015,0.44229721,,,
1016,0.44327547,,,
1017,0.44381354,,,
1018,0.44394142,,,
1019,0.44368463,,,
1020,0.44303108,,,
1021,0.44200049,,,
1022,0.44054192,,,
1023,0.43876014,,,
1024,0.43666115,,,
1025,0.43429848,,,
1026,0.43171461,,,
1027,0.42893968,,,
1028,0.42604415,,,
1029,0.42307635,,,
1030,0.42009217,,,
1031,0.4171696,,,
1032,0.41441141,,,
1033,0.41181482,,,
1034,0.40939353,,,
1035,0.40722864,,,
1036,0.40538433,,,
1037,0.40385394,,,
1038,0.40269077,,,
1039,0.40193257,,,
1040,0.40157445,,,
1041,0.40166228,,,
1042,0.40214633,,,
1043,0.40306796,,,
1044,0.40432648,,,
1045,0.40598093,,,
1046,0.407971,,,
1047,0.41020825,,,
1048,0.41272633,,,
1049,0.41542373,,,
1050,0.41830079,,,
1051,0.42124684,,,
1052,0.42421817,,,
1053,0.4271743,,,
1054,0.43003683,,,
1055,0.43269375,,,
1056,0.43517753,,,
1057,0.43739494,,,
1058,0.43932669,,,
1059,0.44092843,,,
1060,0.4421352,,,
1061,0.44297243,,,
1062,0.44338424,,,
1063,0.44338319,,,
1064,0.4429495,,,
1065,0.44209338,,,
1066,0.44083546,,,
1067,0.4392092,,,
1068,0.43725113,,,
1069,0.43498277,,,
1070,0.43245552,,,
1071,0.42974703,,,
1072,0.42688116,,,
1073,0.423981,,,
1074,0.42100112,,,
1075,0.41806939,,,
1076,0.41522949,,,
1077,0.41254556,,,
1078,0.41008871,,,
1079,0.40793822,,,
1080,0.40606869,,,
1081,0.40450431,,,
1082,0.40336801,,,
1083,0.40261556,,,
1084,0.40229989,,,
1085,0.40245265,,,
1086,0.40299892,,,
1087,0.40394376,,,
1088,0.40530595,,,
1089,0.40703472,,,
1090,0.40909708,,,
1091,0.4114436,,,
1092,0.41402153,,,
1093,0.41681647,,,
1094,0.41967617,,,
1095,0.42260296,,,
1096,0.42551275,,,
1097,0.42840568,,,
1098,0.43118288,,,
1099,0.43377788,,,
1100,0.4361166,,,
1101,0.43815616,,,
1102,0.43986516,,,
1103,0.44120276,,,
1104,0.4421208,,,
1105,0.44259023,,,
1106,0.44265502,,,
1107,0.44229369,,,
1108,0.44149427,,,
1109,0.44030861,,,
1110,0.43873897,,,
1111,0.4368177,,,
1112,0.43457067,,,
1113,0.43205948,,,
1114,0.42936633,,,
1115,0.42650941,,,
1116,0.42356881,,,
1117,0.42061732,,,
1118,0.41770407,,,
1119,0.41489577,,,
1120,0.41224097,,,
1121,0.40979791,,,
1122,0.40771711,,,
1123,0.40593014,,,
1124,0.40455666,,,
1125,0.40354431,,,
1126,0.40292801,,,
1127,0.40273716,,,
1128,0.40303183,,,
1129,0.40373172,,,
1130,0.40482937,,,
1131,0.40635213,,,
1132,0.40823269,,,
1133,0.41046645,,,
1134,0.4129965,,,
1135,0.41568828,,,
1136,0.41852272,,,
1137,0.42146794,,,
1138,0.42445496,,,
1139,0.42737145,,,
1140,0.43017018,,,
1141,0.43281401,,,
1142,0.43519878,,,
1143,0.43727197,,,
1144,0.43904733,,,
1145,0.44041759,,,
1146,0.44140032,,,
1147,0.44192476,,,
1148,0.44203911,,,
1149,0.44167495,,,
1150,0.44086518,,,
1151,0.4396649,,,
1152,0.43807093,,,
1153,0.4361069,,,
1154,0.43382732,,,
1155,0.43127557,,,
1156,0.4285137,,,
1157,0.42564488,,,
1158,0.42270387,,,
1159,0.41974132,,,
1160,0.41678564,,,
1161,0.41405279,,,
1162,0.41150376,,,
1163,0.40924736,,,
1164,0.40726289,,,
1165,0.40563827,,,
1166,0.40440721,,,
1167,0.40358403,,,
1168,0.40326161,,,
1169,0.40336002,,,
1170,0.4039331,,,
1171,0.40488871,,,
1172,0.406361,,,
1173,0.40813652,,,
1174,0.41023448,,,
1175,0.41268317,,,
1176,0.41534515,,,
1177,0.41816334,,,
1178,0.42108158,,,
1179,0.4240469,,,
1180,0.42696322,,,
1181,0.42980043,,,
1182,0.43247333,,,
1183,0.43489774,,,
1184,0.43699269,,,
1185,0.43871078,,,
1186,0.44010165,,,
1187,0.44107032,,,
1188,0.44157427,,,
1189,0.4415885,,,
1190,0.44117988,,,
1191,0.44031675,,,
1192,0.43902484,,,
1193,0.4373323,,,
1194,0.43534553,,,
1195,0.43297997,,,
1196,0.43032369,,,
1197,0.42755605,,,
1198,0.42466085,,,
1199,0.42165762,,,
1200,0.4187324,,,
1201,0.41591913,,,
1202,0.41328922,,,
1203,0.41085457,,,
1204,0.4087269,,,
1205,0.40689853,,,
1206,0.40550626,,,
1207,0.40451573,,,
1208,0.40400597,,,
1209,0.40395381,,,
1210,0.40433515,,,
1211,0.40519442,,,
1212,0.40649057,,,
1213,0.40817461,,,
1214,0.41020306,,,
1215,0.41259061,,,
1216,0.41520319,,,
1217,0.4179997,,,
1218,0.42090258,,,
1219,0.42385555,,,
1220,0.42678172,,,
1221,0.42962614,,,
1222,0.43230241,,,
1223,0.43467122,,,
1224,0.43677024,,,
1225,0.43850343,,,
1226,0.43986226,,,
1227,0.44074468,,,
1228,0.44119426,,,
1229,0.44122325,,,
1230,0.44072161,,,
1231,0.43979378,,,
1232,0.43836561,,,
1233,0.43661647,,,
1234,0.43448956,,,
1235,0.43201726,,,
1236,0.42934579,,,
1237,0.42647009,,,
1238,0.42356322,,,
1239,0.42060746,,,
1240,0.41767785,,,
1241,0.41492329,,,
1242,0.41233127,,,
1243,0.4099958,,,
1244,0.40801045,,,
1245,0.40642467,,,
1246,0.40521738,,,
1247,0.40457106,,,
1248,0.40436217,,,
1249,0.40461593,,,
1250,0.40538394,,,
1251,0.40654298,,,
1252,0.40813391,,,
1253,0.41014682,,,
1254,0.41249277,,,
1255,0.41505373,,,
1256,0.41785582,,,
1257,0.42080215,,,
1258,0.42379997,,,
1259,0.42666799,,,
1260,0.42945663,,,
1261,0.43212206,,,
1262,0.43449501,,,
1263,0.43661043,,,
1264,0.43831847,,,
1265,0.43963476,,,
1266,0.44048906,,,
1267,0.44084835,,,
1268,0.44078303,,,
1269,0.44024796,,,
1270,0.43921558,,,
1271,0.43774313,,,
1272,0.435868,,,
1273,0.43367338,,,
1274,0.43110228,,,
1275,0.42834607,,,
1276,0.42544008,,,
1277,0.42249527,,,
1278,0.41957835,,,
1279,0.41673659,,,
1280,0.41406013,,,
1281,0.41159268,,,
1282,0.40950211,,,
1283,0.40773495,,,
1284,0.40638967,,,
1285,0.40544108,,,
1286,0.40499311,,,
1287,0.40502282,,,
1288,0.40555248,,,
1289,0.4065253,,,
1290,0.40795183,,,
1291,0.40977739,,,
1292,0.4119776,,,
1293,0.41451779,,,
1294,0.4172737,,,
1295,0.42010434,,,
1296,0.42306341,,,
1297,0.42600892,,,
1298,0.42888516,,,
1299,0.43158665,,,
1300,0.43398828,,,
1301,0.43611333,,,
1302,0.4379035,,,
1303,0.43917103,,,
1304,0.43998366,,,
1305,0.44035928,,,
1306,0.44019018,,,
1307,0.43958072,,,
1308,0.43846523,,,
1309,0.43694575,,,
1310,0.43508842,,,
1311,0.43283831,,,
1312,0.43028966,,,
1313,0.42754988,,,
1314,0.42462839,,,
1315,0.42168441,,,
1316,0.41875681,,,
1317,0.41590583,,,
1318,0.41331774,,,
1319,0.41097165,,,
1320,0.40894225,,,
1321,0.40731778,,,
1322,0.40613599,,,
1323,0.40546982,,,
1324,0.40523434,,,
1325,0.40554606,,,
1326,0.40629118,,,
1327,0.40750798,,,
1328,0.40912323,,,
1329,0.41117816,,,
1330,0.4135931,,,
1331,0.41621763,,,
1332,0.41903688,,,
1333,0.4219755,,,
1334,0.42496138,,,
1335,0.42782648,,,
1336,0.43055659,,,
1337,0.43302918,,,
1338,0.43529599,,,
1339,0.43709714,,,
1340,0.4385216,,,
1341,0.4395208,,,
1342,0.44002985,,,
1343,0.43998806,,,
1344,0.43941189,,,
1345,0.43839069,,,
1346,0.43698414,,,
1347,0.43502924,,,
1348,0.43276384,,,
1349,0.43021034,,,
1350,0.42740401,,,
1351,0.42448574,,,
1352,0.42155787,,,
1353,0.4187043,,,
1354,0.41590765,,,
1355,0.41330292,,,
1356,0.41097233,,,
1357,0.40907509,,,
1358,0.40754998,,,
1359,0.40651313,,,
1360,0.40588714,,,
1361,0.40583377,,,
1362,0.40631422,,,
1363,0.40724501,,,
1364,0.40865093,,,
1365,0.41052389,,,
1366,0.41270153,,,
1367,0.41519581,,,
1368,0.41792496,,,
1369,0.42078775,,,
1370,0.42377433,,,
1371,0.42668431,,,
1372,0.4294819,,,
1373,0.43209925,,,
1374,0.43442472,,,
1375,0.43642626,,,
1376,0.43801841,,,
1377,0.43914648,,,
1378,0.43977584,,,
1379,0.43993235,,,
1380,0.43950274,,,
1381,0.43859605,,,
1382,0.43723165,,,
1383,0.43541904,,,
1384,0.43326246,,,
1385,0.43077082,,,
1386,0.42799626,,,
1387,0.42509387,,,
1388,0.42215727,,,
1389,0.41915966,,,
1390,0.41630311,,,
1391,0.41369891,,,
1392,0.41135043,,,
1393,0.40932292,,,
1394,0.40778821,,,
1395,0.40659659,,,
1396,0.40604407,,,
1397,0.40591001,,,
1398,0.4063268,,,
1399,0.40724568,,,
1400,0.40869713,,,
1401,0.41051458,,,
1402,0.41277666,,,
1403,0.41530375,,,
1404,0.41803827,,,
1405,0.42098188,,,
1406,0.42395884,,,
1407,0.42685814,,,
1408,0.42964525,,,
1409,0.43220167,,,
1410,0.43441452,,,
1411,0.43629397,,,
1412,0.43766728,,,
1413,0.43867637,,,
1414,0.43912992,,,
1415,0.43901494,,,
1416,0.43838033,,,
1417,0.43730378,,,
1418,0.43573269,,,
1419,0.43371566,,,
1420,0.4313681,,,
1421,0.42872215,,,
1422,0.42581276,,,
1423,0.42291851,,,
1424,0.41998264,,,
1425,0.41706358,,,
1426,0.41435142,,,
1427,0.41194602,,,
1428,0.40984522,,,
1429,0.40818247,,,
1430,0.40687773,,,
1431,0.40612621,,,
1432,0.40591382,,,
1433,0.40627346,,,
1434,0.40707785,,,
1435,0.40840415,,,
1436,0.41012498,,,
1437,0.41235582,,,
1438,0.41485273,,,
1439,0.41758762,,,
1440,0.42055139,,,
1441,0.42349397,,,
1442,0.42641769,,,
1443,0.42915385,,,
1444,0.43176548,,,
1445,0.43402414,,,
1446,0.43583429,,,
1447,0.43720734,,,
1448,0.4381442,,,
1449,0.43863953,,,
1450,0.43847718,,,
1451,0.4378475,,,
1452,0.43663963,,,
1453,0.43501767,,,
1454,0.43294025,,,
1455,0.43059989,,,
1456,0.42788959,,,
1457,0.42510364,,,
1458,0.42211419,,,
1459,0.41914883,,,
1460,0.41639567,,,
1461,0.41372921,,,
1462,0.41135362,,,
1463,0.40942236,,,
1464,0.40794922,,,
1465,0.40689689,,,
1466,0.40637599,,,
1467,0.40639109,,,
1468,0.4068774,,,
1469,0.40792946,,,
1470,0.40946496,,,
1471,0.41143045,,,
1472,0.41382232,,,
1473,0.41649003,,,
1474,0.41936659,,,
1475,0.42223472,,,
1476,0.42518803,,,
1477,0.42796834,,,
1478,0.43060282,,,
1479,0.43298326,,,
1480,0.43499742,,,
1481,0.43653486,,,
1482,0.43761387,,,
1483,0.43820283,,,
1484,0.43821116,,,
1485,0.43772736,,,
1486,0.43670099,,,
1487,0.43513398,,,
1488,0.43320225,,,
1489,0.43082301,,,
1490,0.42818287,,,
1491,0.42530649,,,
1492,0.4223926,,,
1493,0.41944213,,,
1494,0.41659504,,,
1495,0.41397111,,,
1496,0.41167146,,,
1497,0.40971027,,,
1498,0.40817419,,,
1499,0.40716044,,,
1500,0.40668378,,,
1501,0.40670895,,,
1502,0.4073501,,,
1503,0.40845243,,,
1504,0.41003279,,,
1505,0.41201657,,,
1506,0.41446669,,,
1507,0.41721786,,,
1508,0.4200058,,,
1509,0.42289814,,,
1510,0.42584512,,,
1511,0.42864466,,,
1512,0.43118837,,,
1513,0.43341951,,,
1514,0.43530094,,,
1515,0.43675883,,,
1516,0.43764822,,,
1517,0.43796697,,,
1518,0.4377529,,,
1519,0.43701955,,,
1520,0.43578612,,,
1521,0.43409936,,,
1522,0.43185529,,,
1523,0.42934966,,,
1524,0.42654777,,,
1525,0.42358072,,,
1526,0.42061997,,,
1527,0.41767641,,,
1528,0.41490477,,,
1529,0.41246387,,,
1530,0.4102956,,,
1531,0.40863536,,,
1532,0.4074561,,,
1533,0.40672402,,,
1534,0.406637,,,
1535,0.40710102,,,
1536,0.40806573,,,
1537,0.40954668,,,
1538,0.41151746,,,
1539,0.41379981,,,
1540,0.41640967,,,
1541,0.41930497,,,
1542,0.42222147,,,
1543,0.42523208,,,
1544,0.42811021,,,
1545,0.43070365,,,
1546,0.43299102,,,
1547,0.43497292,,,
1548,0.43634509,,,
1549,0.43729066,,,
1550,0.43769104,,,
1551,0.43744809,,,
1552,0.43674685,,,
1553,0.43555268,,,
1554,0.43382281,,,
1555,0.43165178,,,
1556,0.42912873,,,
1557,0.4264673,,,
1558,0.42358319,,,
1559,0.4205941,,,
1560,0.4176594,,,
1561,0.41502843,,,
1562,0.41264768,,,
1563,0.41055756,,,
1564,0.40886679,,,
1565,0.40768655,,,
1566,0.40710342,,,
1567,0.40707926,,,
1568,0.40758994,,,
1569,0.40879303,,,
1570,0.41038749,,,
1571,0.41241225,,,
1572,0.41478584,,,
1573,0.41746494,,,
1574,0.42047196,,,
1575,0.42341145,,,
1576,0.4263539,,,
1577,0.42906744,,,
1578,0.43159461,,,
1579,0.43373497,,,
1580,0.43551348,,,
1581,0.43665823,,,
1582,0.43738135,,,
1583,0.43748965,,,
1584,0.43706022,,,
1585,0.43599643,,,
1586,0.43445447,,,
1587,0.43242847,,,
1588,0.43001266,,,
1589,0.42735195,,,
1590,0.42450587,,,
1591,0.42158344,,,
1592,0.41856171,,,
1593,0.41574108,,,
1594,0.41319387,,,
1595,0.41098884,,,
1596,0.40928964,,,
1597,0.40805299,,,
1598,0.40731328,,,
1599,0.40719172,,,
1600,0.40757484,,,
1601,0.40863482,,,
1602,0.41012137,,,
1603,0.41212587,,,
1604,0.41463441,,,
1605,0.41734564,,,
1606,0.42019977,,,
1607,0.42319664,,,
1608,0.42614714,,,
1609,0.42892351,,,
1610,0.4314683,,,
1611,0.43370841,,,
1612,0.43545617,,,
1613,0.43665771,,,
1614,0.43729462,,,
1615,0.43731628,,,
1616,0.43684381,,,
1617,0.43574638,,,
1618,0.43415279,,,
1619,0.43208414,,,
1620,0.42967838,,,
1621,0.4269112,,,
1622,0.42405079,,,
1623,0.42106408,,,
1624,0.41822598,,,
1625,0.4156651,,,
1626,0.41325804,,,
1627,0.41119225,,,
1628,0.40960617,,,
1629,0.40850757,,,
1630,0.40794319,,,
1631,0.40790735,,,
1632,0.40855637,,,
1633,0.40976124,,,
1634,0.41139279,,,
1635,0.4136371,,,
1636,0.41618389,,,
1637,0.41888763,,,
1638,0.42180165,,,
1639,0.42473625,,,
1640,0.42759168,,,
1641,0.43032908,,,
1642,0.43272612,,,
1643,0.43457714,,,
1644,0.43610526,,,
1645,0.43706528,,,
1646,0.43745008,,,
1647,0.43724447,,,
1648,0.43632303,,,
1649,0.43491661,,,
1650,0.43308991,,,
1651,0.43077596,,,
1652,0.42817861,,,
1653,0.42525624,,,
1654,0.42230304,,,
1655,0.41930578,,,
1656,0.41648581,,,
1657,0.41387373,,,
1658,0.41159113,,,
1659,0.40991589,,,
1660,0.40868412,,,
1661,0.40796724,,,
1662,0.40799886,,,
1663,0.40856683,,,
1664,0.40972439,,,
1665,0.41137742,,,
1666,0.4134965,,,
1667,0.4160072,,,
1668,0.41874735,,,
1669,0.4216539,,,
1670,0.42463719,,,
1671,0.42750925,,,
1672,0.43010487,,,
1673,0.43256865,,,
1674,0.43457599,,,
1675,0.43603338,,,
1676,0.43691372,,,
1677,0.43719683,,,
1678,0.43691869,,,
1679,0.43605465,,,
1680,0.43462578,,,
1681,0.43277972,,,
1682,0.43038492,,,
1683,0.42772291,,,
1684,0.4249008,,,
1685,0.42194409,,,
1686,0.41900993,,,
1687,0.41614934,,,
1688,0.41367477,,,
1689,0.41159672,,,
1690,0.40983026,,,
1691,0.40872939,,,
1692,0.40818947,,,
1693,0.40834095,,,
1694,0.40901252,,,
1695,0.41039857,,,
1696,0.41214826,,,
1697,0.41444792,,,
1698,0.41705054,,,
1699,0.41991139,,,
1700,0.42292512,,,
1701,0.42584281,,,
1702,0.42860786,,,
1703,0.4312308,,,
1704,0.43342036,,,
1705,0.43509355,,,
1706,0.43631521,,,
1707,0.4369596,,,
1708,0.4369591,,,
1709,0.43644562,,,
1710,0.43517146,,,
1711,0.43351242,,,
1712,0.43134037,,,
1713,0.42878334,,,
1714,0.42588386,,,
1715,0.42290545,,,
1716,0.41999159,,,
1717,0.41710697,,,
1718,0.41458208,,,
1719,0.41229921,,,
1720,0.41048434,,,
1721,0.40918556,,,
1722,0.40852914,,,
1723,0.40843884,,,
1724,0.40902457,,,
1725,0.41017598,,,
1726,0.41178424,,,
1727,0.41392245,,,
1728,0.41642983,,,
1729,0.41912683,,,
1730,0.42207507,,,
1731,0.42509104,,,
1732,0.42793206,,,
1733,0.43059128,,,
1734,0.43284715,,,
1735,0.43473123,,,
1736,0.43603884,,,
1737,0.43671806,,,
1738,0.43676513,,,
1739,0.43611872,,,
1740,0.4349489,,,
1741,0.43328897,,,
1742,0.43115514,,,
1743,0.42858649,,,
1744,0.42575289,,,
1745,0.42279533,,,
1746,0.41981438,,,
1747,0.41708231,,,
1748,0.41451543,,,
1749,0.41230306,,,
1750,0.41046556,,,
1751,0.40921098,,,
1752,0.40855194,,,
1753,0.40857036,,,
1754,0.40924137,,,
1755,0.41049565,,,
1756,0.4122299,,,
1757,0.41446167,,,
1758,0.41708166,,,
1759,0.41998948,,,
1760,0.42292296,,,
1761,0.42584761,,,
1762,0.42856085,,,
1763,0.43110135,,,
1764,0.43329591,,,
1765,0.4348359,,,
1766,0.43595939,,,
1767,0.43645117,,,
1768,0.43629835,,,
1769,0.43548949,,,
1770,0.43417415,,,
1771,0.43227304,,,
1772,0.42985945,,,
1773,0.42729654,,,
1774,0.42435346,,,
1775,0.42131009,,,
1776,0.41847975,,,
1777,0.41571,,,
1778,0.41330615,,,
1779,0.41122226,,,
1780,0.40977377,,,
1781,0.408903,,,
1782,0.40852697,,,
1783,0.40890127,,,
1784,0.40995946,,,
1785,0.41155608,,,
1786,0.41362557,,,
1787,0.41617103,,,
1788,0.41905721,,,
1789,0.42190517,,,
1790,0.42487569,,,
1791,0.42767329,,,
1792,0.43034915,,,
1793,0.43255981,,,
1794,0.43433534,,,
1795,0.43561283,,,
1796,0.43619661,,,
1797,0.43621472,,,
1798,0.43558465,,,
1799,0.43430167,,,
1800,0.43251175,,,
1801,0.43026179,,,
1802,0.42758947,,,
1803,0.424823,,,
1804,0.42180178,,,
1805,0.41880266,,,
1806,0.41603716,,,
1807,0.41353754,,,
1808,0.41150472,,,
1809,0.4099487,,,
1810,0.40907646,,,
1811,0.40875664,,,
1812,0.40907473,,,
1813,0.41007077,,,
1814,0.41177833,,,
1815,0.41382182,,,
1816,0.41636348,,,
1817,0.41919121,,,
1818,0.42208551,,,
1819,0.42495294,,,
1820,0.42776802,,,
1821,0.43043944,,,
1822,0.43267726,,,
1823,0.4343608,,,
1824,0.43546608,,,
1825,0.43608877,,,
1826,0.43591582,,,
1827,0.43507536,,,
1828,0.43363109,,,
1829,0.43162102,,,
1830,0.42934327,,,
1831,0.42658737,,,
1832,0.42375972,,,
1833,0.42086628,,,
1834,0.41805983,,,
1835,0.41547357,,,
1836,0.41326365,,,
1837,0.41132281,,,
1838,0.41004264,,,
1839,0.40932917,,,
1840,0.40917008,,,
1841,0.40979342,,,
1842,0.41100932,,,
1843,0.41282271,,,
1844,0.41513418,,,
1845,0.41763789,,,
1846,0.42044919,,,
1847,0.42333653,,,
1848,0.42621267,,,
1849,0.42897838,,,
1850,0.43139299,,,
1851,0.43328092,,,
1852,0.43477785,,,
1853,0.43563059,,,
1854,0.43579367,,,
1855,0.43523997,,,
1856,0.43412027,,,
1857,0.43243052,,,
1858,0.43022177,,,
1859,0.42769726,,,
1860,0.42492515,,,
1861,0.42204585,,,
1862,0.41906684,,,
1863,0.41620671,,,
1864,0.41384952,,,
1865,0.41195591,,,
1866,0.41057293,,,
1867,0.40966721,,,
1868,0.40948061,,,
1869,0.40990375,,,
1870,0.41111246,,,
1871,0.41274069,,,
1872,0.41501957,,,
1873,0.41759653,,,
1874,0.42036069,,,
1875,0.42337113,,,
1876,0.42635771,,,
1877,0.42917016,,,
1878,0.4315342,,,
1879,0.43364225,,,
1880,0.43509472,,,
1881,0.4359566,,,
1882,0.43621992,,,
1883,0.43594951,,,
1884,0.43492756,,,
1885,0.43344376,,,
1886,0.43125901,,,
1887,0.42874118,,,
1888,0.42595409,,,
1889,0.42292549,,,
1890,0.42000214,,,
1891,0.41719151,,,
1892,0.41474619,,,
1893,0.41270515,,,
1894,0.41128437,,,
1895,0.41039523,,,
1896,0.41021531,,,
1897,0.41080921,,,
1898,0.41191362,,,
1899,0.41364347,,,
1900,0.41590382,,,
1901,0.41860892,,,
1902,0.42139053,,,
1903,0.42438196,,,
1904,0.4274754,,,
1905,0.43032432,,,
1906,0.43279607,,,
1907,0.43491238,,,
1908,0.43630027,,,
1909,0.43699284,,,
1910,0.43714723,,,
1911,0.43656888,,,
1912,0.43540846,,,
1913,0.43356027,,,
1914,0.43116892,,,
1915,0.42855555,,,
1916,0.42566186,,,
1917,0.42262322,,,
1918,0.41973029,,,
1919,0.41703778,,,
1920,0.41472242,,,
1921,0.41290216,,,
1922,0.41164987,,,
1923,0.41107347,,,
1924,0.4110508,,,
1925,0.41180314,,,
1926,0.41319412,,,
1927,0.41509154,,,
1928,0.41750093,,,
1929,0.42013315,,,
1930,0.42305962,,,
1931,0.42593379,,,
1932,0.42874324,,,
1933,0.43128587,,,
1934,0.43353318,,,
1935,0.43515394,,,
1936,0.43629098,,,
1937,0.43661233,,,
1938,0.43649374,,,
1939,0.43563587,,,
1940,0.43399559,,,
1941,0.4319067,,,
1942,0.42935114,,,
1943,0.42651648,,,
1944,0.4234267,,,
1945,0.42042419,,,
1946,0.41758453,,,
1947,0.41509278,,,
1948,0.41319825,,,
1949,0.41192893,,,
1950,0.41110423,,,
1951,0.41096579,,,
1952,0.41160034,,,
1953,0.41284222,,,
1954,0.41458963,,,
1955,0.41671303,,,
1956,0.41943619,,,
1957,0.42235801,,,
1958,0.4252912,,,
1959,0.42809577,,,
1960,0.43079256,,,
1961,0.43300599,,,
1962,0.43472526,,,
1963,0.43578391,,,
1964,0.43630385,,,
1965,0.43611595,,,
1966,0.43508446,,,
1967,0.43347901,,,
1968,0.43126529,,,
1969,0.42861762,,,
1970,0.42584171,,,
1971,0.42303917,,,
1972,0.41993245,,,
1973,0.41720424,,,
1974,0.41468816,,,
1975,0.4128267,,,
1976,0.41141138,,,
1977,0.41064299,,,
1978,0.41069036,,,
1979,0.41128136,,,
1980,0.41247981,,,
1981,0.41438159,,,
1982,0.41664715,,,
1983,0.41941959,,,
1984,0.42232989,,,
1985,0.42529873,,,
1986,0.42810119,,,
1987,0.43068414,,,
1988,0.43270791,,,
1989,0.43430644,,,
1990,0.43526519,,,
1991,0.43554446,,,
1992,0.43506125,,,
1993,0.43399085,,,
1994,0.43230094,,,
1995,0.43011643,,,
1996,0.4275945,,,
1997,0.4246704,,,
1998,0.42153931,,,
1999,0.41855477,,,
2000,0.41591512,,,
2001,0.41370082,,,
2002,0.41198858,,,
2003,0.4107974,,,
2004,0.4102214,,,
2005,0.4102882,,,
2006,0.41104673,,,
2007,0.41257087,,,
2008,0.41464014,,,
2009,0.41719793,,,
2010,0.41993163,,,
2011,0.4228513,,,
2012,0.42583452,,,
2013,0.42856988,,,
2014,0.4309962,,,
2015,0.43289891,,,
2016,0.43425327,,,
2017,0.43506837,,,
2018,0.4349669,,,
2019,0.43413902,,,
2020,0.43278976,,,
2021,0.43075107,,,
2022,0.42850565,,,
2023,0.42586624,,,
2024,0.42276719,,,
2025,0.41976819,,,
2026,0.41694408,,,
2027,0.4145492,,,
2028,0.412577,,,
2029,0.41122135,,,
2030,0.41046229,,,
2031,0.41036025,,,
2032,0.41085342,,,
2033,0.41218175,,,
2034,0.41413538,,,
2035,0.41641054,,,
2036,0.41932625,,,
2037,0.42222601,,,
2038,0.42507523,,,
2039,0.42776928,,,
2040,0.43026919,,,
2041,0.43233294,,,
2042,0.43384205,,,
2043,0.43459614,,,
2044,0.434717,,,
2045,0.43415962,,,
2046,0.43284409,,,
2047,0.43098191,,,
2048,0.42847734,,,
2049,0.42574174,,,
2050,0.42293062,,,
2051,0.41983031,,,
2052,0.4170042,,,
2053,0.41445884,,,
2054,0.41239097,,,
2055,0.41095474,,,
2056,0.41009496,,,
2057,0.40996315,,,
2058,0.41056583,,,
2059,0.41178843,,,
2060,0.41353344,,,
2061,0.41591405,,,
2062,0.4185786,,,
2063,0.42152583,,,
2064,0.4246757,,,
2065,0.42734773,,,
2066,0.42967602,,,
2067,0.43174178,,,
2068,0.4332827,,,
2069,0.43406256,,,
2070,0.43402912,,,
2071,0.43338717,,,
2072,0.43211624,,,
2073,0.4301272,,,
2074,0.42771396,,,
2075,0.42506868,,,
2076,0.42211096,,,
2077,0.41914849,,,
2078,0.41642977,,,
2079,0.41399965,,,
2080,0.41214418,,,
2081,0.41087426,,,
2082,0.41018202,,,
2083,0.41025279,,,
2084,0.41117374,,,
2085,0.41271912,,,
2086,0.41493733,,,
2087,0.41745643,,,
2088,0.4202476,,,
2089,0.42339835,,,
2090,0.42643918,,,
2091,0.42925604,,,
2092,0.431404,,,
2093,0.43326875,,,
2094,0.43456787,,,
2095,0.4350391,,,
2096,0.43478742,,,
2097,0.4338765,,,
2098,0.43238733,,,
2099,0.4302411,,,
2100,0.42771553,,,
2101,0.42483521,,,
2102,0.42181584,,,
2103,0.41878163,,,
2104,0.41609899,,,
2105,0.41380826,,,
2106,0.41219799,,,
2107,0.41106629,,,
2108,0.41089111,,,
2109,0.41140251,,,
2110,0.4126118,,,
2111,0.41441259,,,
2112,0.41660572,,,
2113,0.4193946,,,
2114,0.42233018,,,
2115,0.42520481,,,
2116,0.42790334,,,
2117,0.4304527,,,
2118,0.43256325,,,
2119,0.43396319,,,
2120,0.43480488,,,
2121,0.43489061,,,
