182,0.46919014
183,0.46754181
184,0.46577695
185,0.46387718
186,0.46186116
187,0.45971388
188,0.45745697
189,0.45509504
190,0.45263684
191,0.450087
192,0.44746796
193,0.44475544
194,0.44199041
195,0.43916663
196,0.43630054
197,0.43339848
198,0.43045656
199,0.42749254
200,0.4245403
201,0.42157509
202,0.4186267
203,0.41568462
204,0.41277771
205,0.40991894
206,0.40710372
207,0.40432945
208,0.40162515
209,0.39900584
210,0.39646345
211,0.39402571
212,0.39168762
213,0.38944485
214,0.38732921
215,0.38533219
216,0.38345433
217,0.38173179
218,0.38014845
219,0.37872115
220,0.37744884
221,0.37633497
222,0.37538501
223,0.37460396
224,0.37399139
225,0.37354656
226,0.37328084
227,0.37318502
228,0.37327408
229,0.37354182
230,0.37399534
231,0.37461251
232,0.37540609
233,0.37637527
234,0.37748847
235,0.37879182
236,0.38023956
237,0.38184592
238,0.38358306
239,0.38548013
240,0.38750623
241,0.38966201
242,0.39195262
243,0.39434882
244,0.39684583
245,0.39943667
246,0.40210246
247,0.40484431
248,0.40765853
249,0.41051338
250,0.41340763
251,0.41632738
252,0.41927837
253,0.42223744
254,0.42518761
255,0.42814206
256,0.43106981
257,0.43394465
258,0.43677598
259,0.43955936
260,0.44227692
261,0.44488878
262,0.44743186
263,0.4498654
264,0.45217426
265,0.4543593
266,0.45643107
267,0.45834427
268,0.46010675
269,0.46173314
270,0.463179
271,0.46444474
272,0.46555504
273,0.46651055
274,0.46725701
275,0.46781948
276,0.46818282
277,0.46837223
278,0.46835411
279,0.4681512
280,0.46776102
281,0.4671935
282,0.46641589
283,0.46545061
284,0.46430473
285,0.46298578
286,0.46150818
287,0.45986621
288,0.45806794
289,0.45610689
290,0.45399304
291,0.45176346
292,0.44941879
293,0.44695016
294,0.44438128
295,0.44171241
296,0.43897141
297,0.43615387
298,0.43326463
299,0.43034005
300,0.42740323
301,0.42445767
302,0.42150082
303,0.41855641
304,0.41561809
305,0.41273136
306,0.40988223
307,0.40708841
308,0.40438181
309,0.40176788
310,0.39925316
311,0.39683724
312,0.39456027
313,0.39242028
314,0.39041935
315,0.38857087
316,0.38689306
317,0.38537421
318,0.38403722
319,0.38289113
320,0.381931
321,0.38116251
322,0.38059413
323,0.3802262
324,0.38007183
325,0.38011656
326,0.38036573
327,0.38081415
328,0.38147005
329,0.38232639
330,0.38337479
331,0.38461334
332,0.38604657
333,0.38765996
334,0.38943124
335,0.3913703
336,0.39346034
337,0.39569928
338,0.39806674
339,0.40055183
340,0.40314393
341,0.40583278
342,0.40860264
343,0.41144265
344,0.41432432
345,0.41726683
346,0.42021884
347,0.42317237
348,0.42613504
349,0.42907245
350,0.43196851
351,0.43482299
352,0.43759842
353,0.44029548
354,0.44288761
355,0.44536587
356,0.4477312
357,0.4499623
358,0.45204603
359,0.45397399
360,0.45572464
361,0.45730962
362,0.45870642
363,0.45989744
364,0.46088595
365,0.46164148
366,0.46222228
367,0.46259488
368,0.46273492
369,0.46264349
370,0.46233992
371,0.46182157
372,0.46109491
373,0.46015881
374,0.45902357
375,0.45768355
376,0.45614517
377,0.4544236
378,0.45252889
379,0.45047785
380,0.44826871
381,0.4458967
382,0.44342012
383,0.44082657
384,0.43812548
385,0.43533964
386,0.43248663
387,0.4295868
388,0.42665236
389,0.42370369
390,0.42073744
391,0.4177952
392,0.41488268
393,0.41202369
394,0.40922149
395,0.40651078
396,0.40389673
397,0.40138807
398,0.3990115
399,0.39677408
400,0.39469579
401,0.39278434
402,0.39105219
403,0.38950597
404,0.38816056
405,0.38702454
406,0.38610094
407,0.38539884
408,0.38492527
409,0.3846827
410,0.38466738
411,0.38488342
412,0.38532978
413,0.38600179
414,0.38689802
415,0.38801473
416,0.38934032
417,0.3908683
418,0.39259212
419,0.39450343
420,0.39658549
421,0.39882408
422,0.40120094
423,0.40371356
424,0.40634624
425,0.40907815
426,0.41189076
427,0.41477236
428,0.41769829
429,0.42065417
430,0.4236139
431,0.42656059
432,0.4294746
433,0.43234911
434,0.43517591
435,0.43789353
436,0.44052067
437,0.44302723
438,0.44540352
439,0.44762001
440,0.44966933
441,0.45154242
442,0.45322554
443,0.45470643
444,0.45595909
445,0.45700731
446,0.45781544
447,0.45836881
448,0.45871153
449,0.45881679
450,0.45868012
451,0.45830336
452,0.45766894
453,0.45681262
454,0.45571056
455,0.45440919
456,0.45288598
457,0.45116628
458,0.44924593
459,0.44714498
460,0.4448714
461,0.44244879
462,0.43988714
463,0.43721824
464,0.43446049
465,0.4316129
466,0.42871734
467,0.42577408
468,0.4228095
469,0.41986291
470,0.41692354
471,0.41403008
472,0.4111985
473,0.40845443
474,0.40581093
475,0.40329858
476,0.40092536
477,0.39870723
478,0.39666611
479,0.39481243
480,0.39315824
481,0.39172051
482,0.39050902
483,0.38953006
484,0.38879843
485,0.38831076
486,0.38807381
487,0.38809384
488,0.38835946
489,0.38887577
490,0.38964379
491,0.39065788
492,0.39190566
493,0.39338457
494,0.39507574
495,0.39696687
496,0.39905018
497,0.40130376
498,0.40371695
499,0.40627105
500,0.40894594
501,0.41171856
502,0.41456935
503,0.41748381
504,0.4204349
505,0.42339827
506,0.42635618
507,0.42927334
508,0.432144
509,0.43493922
510,0.43762506
511,0.44019702
512,0.44263459
513,0.44491448
514,0.44701868
515,0.44892818
516,0.45062566
517,0.45210652
518,0.45335906
519,0.45437762
520,0.45513776
521,0.45563303
522,0.45586832
523,0.45584162
524,0.45554511
525,0.45499087
526,0.45418501
527,0.45312808
528,0.45182555
529,0.45028352
530,0.44852924
531,0.44655901
532,0.44439554
533,0.44206212
534,0.43957416
535,0.43694907
536,0.43421183
537,0.43137754
538,0.42847929
539,0.42553765
540,0.42257595
541,0.41961457
542,0.41668987
543,0.41381508
544,0.41101434
545,0.40831373
546,0.40573677
547,0.40330321
548,0.40103566
549,0.39895025
550,0.39706992
551,0.39540526
552,0.39397353
553,0.39278866
554,0.3918569
555,0.39118764
556,0.39079004
557,0.39065929
558,0.39080649
559,0.39122634
560,0.39191527
561,0.39286923
562,0.39407993
563,0.39553831
564,0.3972253
565,0.39913383
566,0.40124457
567,0.40354156
568,0.40600108
569,0.40860342
570,0.41132749
571,0.41414911
572,0.41704581
573,0.41998606
574,0.42294662
575,0.42590167
576,0.42882352
577,0.43168286
578,0.43446304
579,0.43712818
580,0.43965976
581,0.44204653
582,0.44425017
583,0.44626107
584,0.44804916
585,0.4496066
586,0.45091692
587,0.45196895
588,0.45275219
589,0.45325841
590,0.45348091
591,0.45341604
592,0.45307596
593,0.45245382
594,0.45155515
595,0.45039553
596,0.44897323
597,0.44730637
598,0.4454112
599,0.44330932
600,0.44101306
601,0.43854601
602,0.43592601
603,0.43318628
604,0.43035573
605,0.42745892
606,0.42450802
607,0.4215457
608,0.41859655
609,0.41569548
610,0.41285479
611,0.41010904
612,0.40749027
613,0.40501655
614,0.40271695
615,0.4006106
616,0.39872165
617,0.39706108
618,0.39565953
619,0.39451942
620,0.39366003
621,0.39307879
622,0.39278623
623,0.39278187
624,0.39307059
625,0.39365188
626,0.39452141
627,0.39566169
628,0.3970733
629,0.39873686
630,0.40063559
631,0.40275337
632,0.40506565
633,0.40755051
634,0.41018814
635,0.41294292
636,0.41579096
637,0.41870186
638,0.42165937
639,0.42461756
640,0.42755365
641,0.43043693
642,0.43323926
643,0.43592545
644,0.43847726
645,0.44086532
646,0.4430622
647,0.44504654
648,0.44679801
649,0.44829583
650,0.44952638
651,0.45047866
652,0.45114127
653,0.4515063
654,0.45156889
655,0.45132822
656,0.45078799
657,0.44995295
658,0.44882904
659,0.44743122
660,0.44577504
661,0.44387671
662,0.44175206
663,0.43942368
664,0.4369229
665,0.4342712
666,0.4314987
667,0.42863568
668,0.42571028
669,0.42274979
670,0.41979222
671,0.41686465
672,0.41400272
673,0.41123623
674,0.40859821
675,0.40611637
676,0.40380814
677,0.40171242
678,0.39985058
679,0.39824326
680,0.39688989
681,0.39583149
682,0.39505947
683,0.39459842
684,0.39445028
685,0.39461293
686,0.39508014
687,0.39585227
688,0.39692772
689,0.39828764
690,0.39991226
691,0.4017906
692,0.40390103
693,0.40621198
694,0.40870669
695,0.4113707
696,0.41414687
697,0.41701983
698,0.41995312
699,0.4229182
700,0.42586695
701,0.42878137
702,0.4316191
703,0.4343572
704,0.43695609
705,0.4393833
706,0.44161688
707,0.44363182
708,0.44540102
709,0.44690186
710,0.44811639
711,0.44903708
712,0.44965141
713,0.4499502
714,0.44992122
715,0.4495769
716,0.44891394
717,0.4479452
718,0.44667513
719,0.44512709
720,0.44330988
721,0.44125449
722,0.43897206
723,0.43649638
724,0.43386535
725,0.43110088
726,0.42823163
727,0.42529765
728,0.42234766
729,0.41939383
730,0.41648195
731,0.41364132
732,0.41090766
733,0.40832284
734,0.40591581
735,0.40370923
736,0.4017378
737,0.40000859
738,0.39857809
739,0.39742978
740,0.39659484
741,0.39608852
742,0.39589145
743,0.39603336
744,0.39649388
745,0.39727653
746,0.39837913
747,0.3997726
748,0.4014525
749,0.40339242
750,0.40557749
751,0.40797949
752,0.41054724
753,0.41326991
754,0.41610008
755,0.41901903
756,0.42197413
757,0.42493759
758,0.42786792
759,0.43071694
760,0.43347689
761,0.43609185
762,0.4385326
763,0.44076521
764,0.44275038
765,0.44448547
766,0.44594341
767,0.44709843
768,0.44792913
769,0.44843234
770,0.44861006
771,0.44844548
772,0.44795069
773,0.44713033
774,0.44598413
775,0.4445276
776,0.44279312
777,0.4407944
778,0.43855254
779,0.43610903
780,0.43349676
781,0.43073774
782,0.42787786
783,0.42494175
784,0.42198742
785,0.41902483
786,0.41612657
787,0.41333323
788,0.41064871
789,0.40812127
790,0.40578502
791,0.40368881
792,0.4018402
793,0.40027381
794,0.39900735
795,0.39806659
796,0.39746101
797,0.39718928
798,0.39725581
799,0.39768993
800,0.39845393
801,0.39952736
802,0.40092212
803,0.4026263
804,0.40458737
805,0.40680701
806,0.40921558
807,0.41182711
808,0.4145876
809,0.41745002
810,0.42037935
811,0.42333845
812,0.42629376
813,0.42917168
814,0.43196365
815,0.43462396
816,0.43714443
817,0.43943024
818,0.44146834
819,0.44326371
820,0.44475267
821,0.44593667
822,0.44677792
823,0.44728195
824,0.44743651
825,0.44724255
826,0.44669174
827,0.4457928
828,0.44457017
829,0.4430349
830,0.44120923
831,0.43910854
832,0.43677792
833,0.43425296
834,0.43156518
835,0.4287378
836,0.42582511
837,0.4228783
838,0.41990113
839,0.41699314
840,0.41415991
841,0.41145195
842,0.40890069
843,0.40655494
844,0.40445294
845,0.40260577
846,0.40106377
847,0.39984295
848,0.39895813
849,0.39840812
850,0.39823004
851,0.39841131
852,0.39895497
853,0.39983636
854,0.40107184
855,0.40262749
856,0.40446214
857,0.40657447
858,0.40893486
859,0.41148358
860,0.4141979
861,0.41704929
862,0.419973
863,0.42293243
864,0.4258776
865,0.42878323
866,0.43158569
867,0.43425659
868,0.43675154
869,0.43901127
870,0.44102653
871,0.44274856
872,0.44416253
873,0.44525506
874,0.44597726
875,0.44635573
876,0.4463612
877,0.44600708
878,0.445283
879,0.44421424
880,0.44280244
881,0.44106163
882,0.43905318
883,0.43677308
884,0.43428509
885,0.43162222
886,0.42881676
887,0.42590891
888,0.42294693
889,0.4199712
890,0.41708014
891,0.41424413
892,0.41156515
893,0.40905061
894,0.40672726
895,0.40468557
896,0.40291187
897,0.40146817
898,0.40037396
899,0.39961858
900,0.39923761
901,0.39921925
902,0.39959655
903,0.40033504
904,0.40142459
905,0.40286954
906,0.40459256
907,0.40662519
908,0.40892779
909,0.41143032
910,0.41412639
911,0.41695137
912,0.41987039
913,0.42282349
914,0.42580286
915,0.42868748
916,0.43147201
917,0.43411478
918,0.43658029
919,0.43879604
920,0.44073819
921,0.44240519
922,0.44371384
923,0.44466644
924,0.44525927
925,0.44546447
926,0.44530678
927,0.44475548
928,0.44383337
929,0.44255902
930,0.44094594
931,0.43901415
932,0.43682717
933,0.43439596
934,0.43177365
935,0.42898428
936,0.42608353
937,0.42315496
938,0.42019364
939,0.41728266
940,0.41446966
941,0.41177812
942,0.40926299
943,0.40697876
944,0.40499599
945,0.403305
946,0.40193067
947,0.40092522
948,0.40030522
949,0.40008623
950,0.40021076
951,0.4007319
952,0.40164746
953,0.40289021
954,0.40449519
955,0.4064457
956,0.40867611
957,0.4111356
958,0.41379603
959,0.41658694
960,0.41947613
961,0.42241734
962,0.42537047
963,0.4282715
964,0.43106898
965,0.43371423
966,0.43617543
967,0.43836056
968,0.4402995
969,0.44191097
970,0.44317552
971,0.44404632
972,0.4445568
973,0.44465309
974,0.44436067
975,0.44369742
976,0.44263356
977,0.44120791
978,0.43945068
979,0.43740242
980,0.43506619
981,0.43250855
982,0.42977281
983,0.42692325
984,0.42399077
985,0.4210336
986,0.41809997
987,0.41525385
988,0.41253164
989,0.40997727
990,0.4077025
991,0.40567089
992,0.40397292
993,0.40263859
994,0.40167781
995,0.40106633
996,0.40084349
997,0.4010606
998,0.40165877
999,0.40264515
1000,0.40400613
1001,0.40572231
1002,0.40776218
1003,0.41003865
1004,0.41257998
1005,0.41529545
1006,0.41811636
1007,0.42103568
1008,0.42404614
1009,0.42695854
1010,0.42979795
1011,0.43249379
1012,0.43501388
1013,0.43730317
1014,0.43929399
1015,0.44098334
1016,0.44229721
1017,0.44327547
1018,0.44381354
1019,0.44394142
1020,0.44368463
1021,0.44303108
1022,0.44200049
1023,0.44054192
1024,0.43876014
1025,0.43666115
1026,0.43429848
1027,0.43171461
1028,0.42893968
1029,0.42604415
1030,0.42307635
1031,0.42009217
1032,0.4171696
1033,0.41441141
1034,0.41181482
1035,0.40939353
1036,0.40722864
1037,0.40538433
1038,0.40385394
1039,0.40269077
1040,0.40193257
1041,0.40157445
1042,0.40166228
1043,0.40214633
1044,0.40306796
1045,0.40432648
1046,0.40598093
1047,0.407971
1048,0.41020825
1049,0.41272633
1050,0.41542373
1051,0.41830079
1052,0.42124684
1053,0.42421817
1054,0.4271743
1055,0.43003683
1056,0.43269375
1057,0.43517753
1058,0.43739494
1059,0.43932669
1060,0.44092843
1061,0.4421352
1062,0.44297243
1063,0.44338424
1064,0.44338319
1065,0.4429495
1066,0.44209338
1067,0.44083546
1068,0.4392092
1069,0.43725113
1070,0.43498277
1071,0.43245552
1072,0.42974703
1073,0.42688116
1074,0.423981
1075,0.42100112
1076,0.41806939
1077,0.41522949
1078,0.41254556
1079,0.41008871
1080,0.40793822
1081,0.40606869
1082,0.40450431
1083,0.40336801
1084,0.40261556
1085,0.40229989
1086,0.40245265
1087,0.40299892
1088,0.40394376
1089,0.40530595
1090,0.40703472
1091,0.40909708
1092,0.4114436
1093,0.41402153
1094,0.41681647
1095,0.41967617
1096,0.42260296
1097,0.42551275
1098,0.42840568
1099,0.43118288
1100,0.43377788
1101,0.4361166
1102,0.43815616
1103,0.43986516
1104,0.44120276
1105,0.4421208
1106,0.44259023
1107,0.44265502
1108,0.44229369
1109,0.44149427
1110,0.44030861
1111,0.43873897
1112,0.4368177
1113,0.43457067
1114,0.43205948
1115,0.42936633
1116,0.42650941
1117,0.42356881
1118,0.42061732
1119,0.41770407
1120,0.41489577
1121,0.41224097
1122,0.40979791
1123,0.40771711
1124,0.40593014
1125,0.40455666
1126,0.40354431
1127,0.40292801
1128,0.40273716
1129,0.40303183
1130,0.40373172
1131,0.40482937
1132,0.40635213
1133,0.40823269
1134,0.41046645
1135,0.4129965
1136,0.41568828
1137,0.41852272
1138,0.42146794
1139,0.42445496
1140,0.42737145
1141,0.43017018
1142,0.43281401
1143,0.43519878
1144,0.43727197
1145,0.43904733
1146,0.44041759
1147,0.44140032
1148,0.44192476
1149,0.44203911
1150,0.44167495
1151,0.44086518
1152,0.4396649
1153,0.43807093
1154,0.4361069
1155,0.43382732
1156,0.43127557
1157,0.4285137
1158,0.42564488
1159,0.42270387
1160,0.41974132
1161,0.41678564
1162,0.41405279
1163,0.41150376
1164,0.40924736
1165,0.40726289
1166,0.40563827
1167,0.40440721
1168,0.40358403
1169,0.40326161
1170,0.40336002
1171,0.4039331
1172,0.40488871
1173,0.406361
1174,0.40813652
1175,0.41023448
1176,0.41268317
1177,0.41534515
1178,0.41816334
1179,0.42108158
1180,0.4240469
1181,0.42696322
1182,0.42980043
1183,0.43247333
1184,0.43489774
1185,0.43699269
1186,0.43871078
1187,0.44010165
1188,0.44107032
1189,0.44157427
1190,0.4415885
1191,0.44117988
1192,0.44031675
1193,0.43902484
1194,0.4373323
1195,0.43534553
1196,0.43297997
1197,0.43032369
1198,0.42755605
1199,0.42466085
1200,0.42165762
1201,0.4187324
1202,0.41591913
1203,0.41328922
1204,0.41085457
1205,0.4087269
1206,0.40689853
1207,0.40550626
1208,0.40451573
1209,0.40400597
1210,0.40395381
1211,0.40433515
1212,0.40519442
1213,0.40649057
1214,0.40817461
1215,0.41020306
1216,0.41259061
1217,0.41520319
1218,0.4179997
1219,0.42090258
1220,0.42385555
1221,0.42678172
1222,0.42962614
1223,0.43230241
1224,0.43467122
1225,0.43677024
1226,0.43850343
1227,0.43986226
1228,0.44074468
1229,0.44119426
1230,0.44122325
1231,0.44072161
1232,0.43979378
1233,0.43836561
1234,0.43661647
1235,0.43448956
1236,0.43201726
1237,0.42934579
1238,0.42647009
1239,0.42356322
1240,0.42060746
1241,0.41767785
1242,0.41492329
1243,0.41233127
1244,0.4099958
1245,0.40801045
1246,0.40642467
1247,0.40521738
1248,0.40457106
1249,0.40436217
1250,0.40461593
1251,0.40538394
1252,0.40654298
1253,0.40813391
1254,0.41014682
1255,0.41249277
1256,0.41505373
1257,0.41785582
1258,0.42080215
1259,0.42379997
1260,0.42666799
1261,0.42945663
1262,0.43212206
1263,0.43449501
1264,0.43661043
1265,0.43831847
1266,0.43963476
1267,0.44048906
1268,0.44084835
1269,0.44078303
1270,0.44024796
1271,0.43921558
1272,0.43774313
1273,0.435868
1274,0.43367338
1275,0.43110228
1276,0.42834607
1277,0.42544008
1278,0.42249527
1279,0.41957835
1280,0.41673659
1281,0.41406013
1282,0.41159268
1283,0.40950211
1284,0.40773495
1285,0.40638967
1286,0.40544108
1287,0.40499311
1288,0.40502282
1289,0.40555248
1290,0.4065253
1291,0.40795183
1292,0.40977739
1293,0.4119776
1294,0.41451779
1295,0.4172737
1296,0.42010434
1297,0.42306341
1298,0.42600892
1299,0.42888516
1300,0.43158665
1301,0.43398828
1302,0.43611333
1303,0.4379035
1304,0.43917103
1305,0.43998366
1306,0.44035928
1307,0.44019018
1308,0.43958072
1309,0.43846523
1310,0.43694575
1311,0.43508842
1312,0.43283831
1313,0.43028966
1314,0.42754988
1315,0.42462839
1316,0.42168441
1317,0.41875681
1318,0.41590583
1319,0.41331774
1320,0.41097165
1321,0.40894225
1322,0.40731778
1323,0.40613599
1324,0.40546982
1325,0.40523434
1326,0.40554606
1327,0.40629118
1328,0.40750798
1329,0.40912323
1330,0.41117816
1331,0.4135931
1332,0.41621763
1333,0.41903688
1334,0.4219755
1335,0.42496138
1336,0.42782648
1337,0.43055659
1338,0.43302918
1339,0.43529599
1340,0.43709714
1341,0.4385216
1342,0.4395208
1343,0.44002985
1344,0.43998806
1345,0.43941189
1346,0.43839069
1347,0.43698414
1348,0.43502924
1349,0.43276384
1350,0.43021034
1351,0.42740401
1352,0.42448574
1353,0.42155787
1354,0.4187043
1355,0.41590765
1356,0.41330292
1357,0.41097233
1358,0.40907509
1359,0.40754998
1360,0.40651313
1361,0.40588714
1362,0.40583377
1363,0.40631422
1364,0.40724501
1365,0.40865093
1366,0.41052389
1367,0.41270153
1368,0.41519581
1369,0.41792496
1370,0.42078775
1371,0.42377433
1372,0.42668431
1373,0.4294819
1374,0.43209925
1375,0.43442472
1376,0.43642626
1377,0.43801841
1378,0.43914648
1379,0.43977584
1380,0.43993235
1381,0.43950274
1382,0.43859605
1383,0.43723165
1384,0.43541904
1385,0.43326246
1386,0.43077082
1387,0.42799626
1388,0.42509387
1389,0.42215727
1390,0.41915966
1391,0.41630311
1392,0.41369891
1393,0.41135043
1394,0.40932292
1395,0.40778821
1396,0.40659659
1397,0.40604407
1398,0.40591001
1399,0.4063268
1400,0.40724568
1401,0.40869713
1402,0.41051458
1403,0.41277666
1404,0.41530375
1405,0.41803827
1406,0.42098188
1407,0.42395884
1408,0.42685814
1409,0.42964525
1410,0.43220167
1411,0.43441452
1412,0.43629397
1413,0.43766728
1414,0.43867637
1415,0.43912992
1416,0.43901494
1417,0.43838033
1418,0.43730378
1419,0.43573269
1420,0.43371566
1421,0.4313681
1422,0.42872215
1423,0.42581276
1424,0.42291851
1425,0.41998264
1426,0.41706358
1427,0.41435142
1428,0.41194602
1429,0.40984522
1430,0.40818247
1431,0.40687773
1432,0.40612621
1433,0.40591382
1434,0.40627346
1435,0.40707785
1436,0.40840415
1437,0.41012498
1438,0.41235582
1439,0.41485273
1440,0.41758762
1441,0.42055139
1442,0.42349397
1443,0.42641769
1444,0.42915385
1445,0.43176548
1446,0.43402414
1447,0.43583429
1448,0.43720734
1449,0.4381442
1450,0.43863953
1451,0.43847718
1452,0.4378475
1453,0.43663963
1454,0.43501767
1455,0.43294025
1456,0.43059989
1457,0.42788959
1458,0.42510364
1459,0.42211419
1460,0.41914883
1461,0.41639567
1462,0.41372921
1463,0.41135362
1464,0.40942236
1465,0.40794922
1466,0.40689689
1467,0.40637599
1468,0.40639109
1469,0.4068774
1470,0.40792946
1471,0.40946496
1472,0.41143045
1473,0.41382232
1474,0.41649003
1475,0.41936659
1476,0.42223472
1477,0.42518803
1478,0.42796834
1479,0.43060282
1480,0.43298326
1481,0.43499742
1482,0.43653486
1483,0.43761387
1484,0.43820283
1485,0.43821116
1486,0.43772736
1487,0.43670099
1488,0.43513398
1489,0.43320225
1490,0.43082301
1491,0.42818287
1492,0.42530649
1493,0.4223926
1494,0.41944213
1495,0.41659504
1496,0.41397111
1497,0.41167146
1498,0.40971027
1499,0.40817419
1500,0.40716044
1501,0.40668378
1502,0.40670895
1503,0.4073501
1504,0.40845243
1505,0.41003279
1506,0.41201657
1507,0.41446669
1508,0.41721786
1509,0.4200058
1510,0.42289814
1511,0.42584512
1512,0.42864466
1513,0.43118837
1514,0.43341951
1515,0.43530094
1516,0.43675883
1517,0.43764822
1518,0.43796697
1519,0.4377529
1520,0.43701955
1521,0.43578612
1522,0.43409936
1523,0.43185529
1524,0.42934966
1525,0.42654777
1526,0.42358072
1527,0.42061997
1528,0.41767641
1529,0.41490477
1530,0.41246387
1531,0.4102956
1532,0.40863536
1533,0.4074561
1534,0.40672402
1535,0.406637
1536,0.40710102
1537,0.40806573
1538,0.40954668
1539,0.41151746
1540,0.41379981
1541,0.41640967
1542,0.41930497
1543,0.42222147
1544,0.42523208
1545,0.42811021
1546,0.43070365
1547,0.43299102
1548,0.43497292
1549,0.43634509
1550,0.43729066
1551,0.43769104
1552,0.43744809
1553,0.43674685
1554,0.43555268
1555,0.43382281
1556,0.43165178
1557,0.42912873
1558,0.4264673
1559,0.42358319
1560,0.4205941
1561,0.4176594
1562,0.41502843
1563,0.41264768
1564,0.41055756
1565,0.40886679
1566,0.40768655
1567,0.40710342
1568,0.40707926
1569,0.40758994
1570,0.40879303
1571,0.41038749
1572,0.41241225
1573,0.41478584
1574,0.41746494
1575,0.42047196
1576,0.42341145
1577,0.4263539
1578,0.42906744
1579,0.43159461
1580,0.43373497
1581,0.43551348
1582,0.43665823
1583,0.43738135
1584,0.43748965
1585,0.43706022
1586,0.43599643
1587,0.43445447
1588,0.43242847
1589,0.43001266
1590,0.42735195
1591,0.42450587
1592,0.42158344
1593,0.41856171
1594,0.41574108
1595,0.41319387
1596,0.41098884
1597,0.40928964
1598,0.40805299
1599,0.40731328
1600,0.40719172
1601,0.40757484
1602,0.40863482
1603,0.41012137
1604,0.41212587
1605,0.41463441
1606,0.41734564
1607,0.42019977
1608,0.42319664
1609,0.42614714
1610,0.42892351
1611,0.4314683
1612,0.43370841
1613,0.43545617
1614,0.43665771
1615,0.43729462
1616,0.43731628
1617,0.43684381
1618,0.43574638
1619,0.43415279
1620,0.43208414
1621,0.42967838
1622,0.4269112
1623,0.42405079
1624,0.42106408
1625,0.41822598
1626,0.4156651
1627,0.41325804
