pre_x,pre_y
5375,0.413424091068487
5376,0.411491050171904
5377,0.41018490251016
5378,0.409481441654732
5379,0.409540508025978
5380,0.410285140095502
5381,0.411631350914477
5382,0.413610600865803
5383,0.416108219019608
5384,0.418815683977268
5385,0.421750053473466
5386,0.42472587267463
5387,0.427494856433151
5388,0.430021460124379
5389,0.432163595557491
5390,0.433726318017055
5391,0.434734303420749
5392,0.435184734676446
5393,0.43489379284087
5394,0.433992756304669
5395,0.432532636203829
5396,0.430492606664929
5397,0.42805311062447
5398,0.425349661391978
5399,0.422429953107751
5400,0.419521125138621
5401,0.416824163580299
5402,0.414360172427278
5403,0.412337573058543
5404,0.410894923141273
5405,0.410033849322378
5406,0.409874889026944
5407,0.410464270290142
5408,0.411706067153514
5409,0.413591700782979
5410,0.416048632395832
5411,0.418846653702208
5412,0.421869913435221
5413,0.424970087640224
5414,0.427894132097995
5415,0.430511424404546
5416,0.432711651789162
5417,0.434296156894189
5418,0.43520720929041
5419,0.435450090739831
5420,0.434937226643268
5421,0.433723105242999
5422,0.431923376438378
5423,0.429584578560481
5424,0.426865345612933
5425,0.42396673521136
5426,0.420994582726456
5427,0.418132974025182
5428,0.415589246088291
5429,0.413445250014735
5430,0.411829971266597
5431,0.410881218783443
5432,0.410617120941965
5433,0.411077380654247
5434,0.412289289087305
5435,0.414150004131128
5436,0.416562898321852
5437,0.41942003061544
5438,0.422499754312245
5439,0.42561003341931
5440,0.428596367309268
5441,0.431234899556221
5442,0.433351542418471
5443,0.434851113632919
5444,0.435605931117278
5445,0.435563380553933
5446,0.434767500651307
5447,0.433235379602928
5448,0.431057045228729
5449,0.42841774910373
5450,0.425463492791682
5451,0.422367442536803
5452,0.419353506970421
5453,0.41657963219284
5454,0.414196015331107
5455,0.412369487141964
5456,0.411183887397841
5457,0.410702774593253
5458,0.410994726471735
5459,0.412032212958915
5460,0.413747906689786
5461,0.416067754672933
5462,0.418829305354481
5463,0.421842516857037
5464,0.424940187964046
5465,0.427912438958754
5466,0.43055632116349
5467,0.432730094227694
5468,0.434283888707335
5469,0.435102098697899
5470,0.435160823445053
5471,0.434448186253676
5472,0.432988382626385
5473,0.430898072810812
5474,0.428311029043688
5475,0.425380532430149
5476,0.422314349551006
5477,0.419298510728914
5478,0.41650226423053
5479,0.414112887760916
5480,0.412267216417079
5481,0.411060727400984
5482,0.410591686389576
5483,0.410897567706385
5484,0.411955007042354
5485,0.413721634704659
5486,0.416086356281004
5487,0.418881610287615
5488,0.421937107100973
5489,0.425051892105441
5490,0.428010168909881
5491,0.430635903332331
5492,0.432761938434469
5493,0.434235040070671
5494,0.434975247453411
5495,0.434942930658994
5496,0.434125783153709
5497,0.432584354066065
5498,0.430423855406447
5499,0.427776946205761
5500,0.424829317342725
5501,0.421774259872068
5502,0.418790249762379
5503,0.416071124152834
5504,0.413787314464458
5505,0.412063912260154
5506,0.411016451779433
5507,0.41072541181712
5508,0.411211985282893
