train_x,train_y
3703,0.11594563
3704,0.11614505
3705,0.11641314
3706,0.11674912
3707,0.11715043
3708,0.11761546
3709,0.11814347
3710,0.1187293
3711,0.11937166
3712,0.12006699
3713,0.12081259
3714,0.12160393
3715,0.12243769
3716,0.12330987
3717,0.12421512
3718,0.12514984
3719,0.1261092
3720,0.12708835
3721,0.12808166
3722,0.12908391
3723,0.1300903
3724,0.13109664
3725,0.13209669
3726,0.13308597
3727,0.13405784
3728,0.13500776
3729,0.13593295
3730,0.13682544
3731,0.13768115
3732,0.1384963
3733,0.13926524
3734,0.13998476
3735,0.14065139
3736,0.14126041
3737,0.14181025
3738,0.14229791
3739,0.14272084
3740,0.14307587
3741,0.1433593
3742,0.14357122
3743,0.14370935
3744,0.14377361
3745,0.143762
3746,0.14367657
3747,0.14351643
3748,0.14328451
3749,0.14297804
3750,0.14260236
3751,0.14215713
3752,0.14164664
3753,0.14107237
3754,0.14043768
3755,0.13974284
3756,0.13899618
3757,0.13820217
3758,0.13736599
3759,0.13648794
3760,0.1355745
3761,0.13463121
3762,0.13366328
3763,0.13267685
3764,0.13167722
3765,0.13066939
3766,0.12966084
3767,0.12865712
3768,0.12766298
3769,0.12668366
3770,0.12572754
3771,0.12479738
3772,0.12389958
3773,0.12304032
3774,0.12222394
3775,0.12145567
3776,0.1207393
3777,0.12007996
3778,0.1194822
3779,0.11894905
3780,0.11848412
3781,0.11809012
3782,0.11776862
3783,0.11752288
3784,0.11735316
3785,0.11726129
3786,0.11724804
3787,0.11731345
3788,0.11745706
3789,0.11767883
3790,0.11797751
3791,0.11835032
3792,0.11879489
3793,0.11931022
3794,0.11989121
3795,0.12053572
3796,0.12124005
3797,0.12199939
3798,0.12280766
3799,0.12366176
3800,0.1245555
3801,0.12548413
3802,0.12643992
3803,0.12741847
3804,0.1284121
3805,0.12941595
3806,0.1304234
3807,0.13142709
3808,0.13242165
3809,0.1333999
3810,0.13435622
3811,0.1352846
3812,0.13617775
3813,0.13703103
3814,0.13783613
3815,0.13858976
3816,0.1392877
3817,0.13992337
3818,0.14049393
3819,0.14099536
3820,0.14142484
3821,0.14177909
3822,0.14205383
3823,0.1422474
3824,0.14236251
3825,0.14239398
3826,0.14234106
3827,0.14220632
3828,0.14199092
3829,0.14169595
3830,0.14132162
3831,0.14087115
3832,0.14034828
3833,0.1397561
3834,0.13909648
3835,0.13837657
3836,0.13760199
3837,0.13677491
3838,0.13590413
3839,0.13499396
3840,0.13405128
3841,0.13308104
3842,0.13209087
3843,0.13108861
3844,0.13007932
3845,0.12907323
3846,0.12807491
3847,0.1270922
3848,0.1261319
3849,0.12520062
3850,0.12430528
3851,0.12345271
3852,0.12264869
3853,0.12189934
3854,0.1212095
3855,0.12058482
3856,0.12002914
3857,0.11954718
3858,0.11914293
3859,0.11881876
3860,0.11857704
3861,0.11841984
3862,0.11834856
3863,0.1183639
3864,0.11846564
3865,0.11865274
3866,0.11892385
3867,0.11927853
3868,0.11971269
3869,0.12022356
3870,0.12080754
3871,0.12146013
3872,0.12217729
3873,0.12295297
3874,0.12378078
3875,0.12465585
3876,0.12557037
3877,0.1265184
3878,0.12749311
3879,0.12848641
3880,0.12948998
3881,0.13049648
3882,0.13149899
3883,0.13249031
3884,0.13346217
3885,0.13440591
3886,0.13531561
3887,0.13618264
3888,0.13700099
3889,0.13776505
3890,0.13846891
3891,0.13910596
3892,0.139671
3893,0.14016006
3894,0.14056942
3895,0.14089577
3896,0.1411354
3897,0.14128603
3898,0.14134815
3899,0.14131987
3900,0.14120126
3901,0.14099416
3902,0.14069979
3903,0.14031972
3904,0.13985871
3905,0.13931895
3906,0.13870465
3907,0.13802002
3908,0.13726999
3909,0.13646457
3910,0.13560729
3911,0.13470497
3912,0.13376605
3913,0.13279706
3914,0.13180694
3915,0.1308038
3916,0.1297954
3917,0.12878989
3918,0.12779691
3919,0.12682416
3920,0.12587899
3921,0.12497063
3922,0.12410533
3923,0.12329094
3924,0.1225347
3925,0.12184244
3926,0.12122104
3927,0.1206745
3928,0.12020885
3929,0.11982725
3930,0.11953328
3931,0.1193301
3932,0.11921957
3933,0.11920197
3934,0.11927729
3935,0.11944542
3936,0.11970615
3937,0.12005573
3938,0.12049213
3939,0.12101146
3940,0.12160865
3941,0.12227895
3942,0.12301723
3943,0.12381581
3944,0.12466899
3945,0.12556775
3946,0.12650583
3947,0.12747505
3948,0.12846534
3949,0.12946892
3950,0.13047637
3951,0.13147868
3952,0.13246756
3953,0.13343388
3954,0.13436792
3955,0.13526274
3956,0.13610988
3957,0.13690124
3958,0.13762839
3959,0.13828705
3960,0.13886968
3961,0.13937096
3962,0.13978703
3963,0.14011347
3964,0.14034618
3965,0.14048494
3966,0.14052647
3967,0.14047275
3968,0.14032152
3969,0.14007541
3970,0.13973597
3971,0.13930677
3972,0.13879138
3973,0.13819483
3974,0.1375218
3975,0.13677983
3976,0.13597478
3977,0.1351161
3978,0.13420909
3979,0.13326344
3980,0.13228849
3981,0.13129323
3982,0.13028783
3983,0.12928004
3984,0.12828073
3985,0.12729816
3986,0.12634424
3987,0.12542653
3988,0.12455437
3989,0.12373534
3990,0.12297858
3991,0.12228978
3992,0.12167829
3993,0.12114801
3994,0.12070503
3995,0.12035288
3996,0.12009646
3997,0.11993762
3998,0.11987836
3999,0.11991882
4000,0.12005864
4001,0.12029785
4002,0.12063196
4003,0.12106012
4004,0.12157725
4005,0.1221772
4006,0.1228554
4007,0.12360572
4008,0.12441871
4009,0.12528736
4010,0.1262026
4011,0.12715614
4012,0.12813715
4013,0.12913687
4014,0.13014449
4015,0.13114805
4016,0.13214081
4017,0.13311076
4018,0.13404717
4019,0.13494117
4020,0.135784
4021,0.13656858
4022,0.13728165
4023,0.13792176
4024,0.13847873
4025,0.1389463
4026,0.13932111
4027,0.13959778
4028,0.13977566
4029,0.13985109
4030,0.13982279
4031,0.13969153
4032,0.13945858
4033,0.13912639
4034,0.13869798
4035,0.13817814
4036,0.13757175
4037,0.13688669
4038,0.1361285
4039,0.13530518
4040,0.13442716
4041,0.13350301
4042,0.13254152
4043,0.13155364
4044,0.13055018
4045,0.12954251
4046,0.12854037
4047,0.12755365
4048,0.12659629
4049,0.1256768
4050,0.12480504
4051,0.1239915
4052,0.12324331
4053,0.12257058
4054,0.12197776
4055,0.12147638
4056,0.12106914
4057,0.12076137
4058,0.12055476
4059,0.12045432
4060,0.1204587
4061,0.12056946
4062,0.12078474
4063,0.12110198
4064,0.12151942
4065,0.12203146
4066,0.12263184
4067,0.1233153
4068,0.1240744
4069,0.12489959
4070,0.12578059
4071,0.12670904
4072,0.127674
4073,0.12866475
4074,0.12966901
4075,0.13067546
4076,0.13167333
4077,0.13265055
4078,0.13359902
4079,0.13450393
4080,0.13535495
4081,0.13614319
4082,0.13686082
4083,0.13749909
4084,0.13804783
4085,0.13850181
4086,0.13885682
4087,0.13910724
4088,0.13925106
4089,0.13928733
4090,0.13921325
4091,0.13903172
4092,0.13874478
4093,0.13835418
4094,0.13786495
4095,0.13728273
4096,0.13661529
4097,0.13586936
4098,0.13505232
4099,0.13417683
4100,0.13325199
4101,0.13228982
4102,0.13130044
4103,0.1302954
4104,0.12928905
4105,0.12829016
4106,0.12731373
4107,0.12637108
4108,0.12547258
4109,0.12462949
4110,0.12385347
4111,0.12315237
4112,0.12253271
4113,0.12200739
4114,0.12158088
4115,0.12125674
4116,0.12103936
4117,0.12093468
4118,0.12094074
4119,0.12105726
4120,0.12128642
4121,0.12162305
4122,0.12206091
4123,0.12260024
4124,0.12323203
4125,0.1239467
4126,0.12473784
4127,0.12559059
4128,0.12649916
4129,0.12745084
4130,0.12843711
4131,0.12943946
4132,0.13044651
4133,0.13144714
4134,0.13242753
4135,0.13337653
4136,0.13428413
4137,0.13513309
4138,0.13591614
4139,0.13662228
4140,0.13724377
4141,0.13777161
4142,0.13819706
4143,0.13851479
4144,0.13872333
4145,0.13881874
4146,0.13879879
4147,0.13866417
4148,0.1384181
4149,0.138062
4150,0.13760037
4151,0.13703971
4152,0.13638687
4153,0.13565153
4154,0.13483958
4155,0.1339641
4156,0.13303712
4157,0.13207238
4158,0.13107985
4159,0.13007313
4160,0.12906648
4161,0.12806959
4162,0.1271024
4163,0.12617495
4164,0.12529822
4165,0.12448426
4166,0.1237474
4167,0.12309491
4168,0.12253408
4169,0.12207283
4170,0.12171896
4171,0.12148004
4172,0.12135484
4173,0.12134643
4174,0.12145652
4175,0.12168394
4176,0.12202225
4177,0.1224702
4178,0.12301908
4179,0.12366397
4180,0.12439657
4181,0.12520097
4182,0.126072
4183,0.12699753
4184,0.12796358
4185,0.12895516
4186,0.12996272
4187,0.13096888
4188,0.13195974
4189,0.13291976
4190,0.13383842
4191,0.13470194
4192,0.1355007
4193,0.13622035
4194,0.13684959
4195,0.13738257
4196,0.13780955
4197,0.13812439
4198,0.13832385
4199,0.13840334
4200,0.13836367
4201,0.13820406
4202,0.13792707
4203,0.1375372
4204,0.13703874
4205,0.13643749
4206,0.13574473
4207,0.13496979
4208,0.134123
4209,0.13321528
4210,0.13226159
4211,0.13127568
4212,0.13027258
4213,0.12926764
4214,0.12826987
4215,0.12729751
4216,0.12636597
4217,0.12548971
4218,0.12467665
4219,0.12394246
4220,0.12329859
4221,0.12275116
4222,0.12231476
4223,0.12198929
4224,0.12178378
4225,0.12169833
4226,0.12173517
4227,0.12189462
4228,0.12217453
4229,0.12256813
4230,0.12307284
4231,0.12368094
4232,0.1243819
4233,0.12516647
4234,0.12602582
4235,0.1269416
4236,0.1279035
4237,0.12889616
4238,0.12990156
4239,0.13090789
4240,0.13189966
4241,0.13285784
4242,0.13377213
4243,0.13462688
4244,0.13540865
4245,0.13610931
4246,0.13671708
4247,0.13721841
4248,0.13760689
4249,0.13787536
4250,0.13802363
4251,0.13804661
4252,0.13794341
4253,0.13771632
4254,0.13737037
4255,0.13690992
4256,0.13634235
4257,0.13567328
4258,0.13491385
4259,0.13407712
4260,0.13317789
4261,0.13223039
4262,0.13124508
4263,0.13024143
4264,0.12923517
4265,0.12824155
4266,0.12727056
4267,0.12634832
4268,0.12548482
4269,0.12469278
4270,0.12398289
4271,0.12336678
4272,0.12285632
4273,0.12246376
4274,0.12218919
4275,0.1220406
4276,0.12202058
4277,0.12212511
4278,0.12235773
4279,0.12271123
4280,0.12318735
4281,0.1237687
4282,0.1244485
4283,0.12521907
4284,0.12607034
4285,0.12697909
4286,0.12793259
4287,0.12892238
4288,0.12992843
4289,0.13093354
4290,0.13192185
4291,0.13287723
4292,0.13378191
4293,0.1346242
4294,0.13538715
4295,0.13606021
4296,0.13662917
4297,0.13708732
4298,0.13742391
4299,0.13763488
4300,0.13772067
4301,0.13767488
4302,0.1375005
4303,0.13719882
4304,0.13677581
4305,0.13623908
4306,0.13559468
4307,0.13485648
4308,0.13402894
4309,0.13313729
4310,0.13219112
4311,0.13120752
4312,0.13020332
4313,0.12920007
4314,0.12820659
4315,0.12724349
4316,0.12632741
4317,0.12547289
4318,0.12469693
4319,0.12401196
4320,0.12342794
4321,0.12295809
4322,0.12260891
4323,0.12238385
4324,0.12229015
4325,0.12233137
4326,0.12250294
4327,0.1228014
4328,0.12322543
4329,0.1237673
4330,0.12441549
4331,0.12516296
4332,0.12599168
4333,0.12689076
4334,0.12784556
4335,0.12883283
4336,0.12983323
4337,0.1308393
4338,0.13182713
4339,0.13278729
4340,0.13368767
4341,0.13452657
4342,0.13527993
4343,0.13593991
4344,0.13648563
4345,0.13691721
4346,0.13722223
4347,0.1373958
4348,0.13743388
4349,0.13734273
4350,0.13711327
4351,0.13675597
4352,0.13627447
4353,0.13567814
4354,0.13498083
4355,0.13418904
4356,0.13332366
4357,0.13239164
4358,0.13141931
4359,0.13042107
4360,0.1294139
4361,0.12841451
4362,0.12744398
4363,0.12651998
4364,0.12566311
4365,0.12487769
4366,0.12418979
4367,0.12360665
4368,0.1231405
4369,0.12280225
4370,0.12260004
4371,0.12252906
4372,0.12259839
4373,0.12279929
4374,0.12313737
4375,0.12359952
4376,0.12418007
4377,0.1248655
4378,0.12564953
4379,0.1265116
4380,0.12743712
4381,0.12840807
4382,0.12940643
4383,0.13041828
4384,0.13141245
4385,0.13238128
4386,0.13330295
4387,0.13415286
4388,0.13492273
4389,0.13560247
4390,0.13617331
4391,0.13662382
4392,0.13694149
4393,0.1371256
4394,0.1371713
4395,0.13707785
4396,0.13684613
4397,0.13648041
4398,0.13598946
4399,0.13538362
4400,0.13467074
4401,0.13386081
4402,0.132975
4403,0.13203402
4404,0.13105461
4405,0.13005131
4406,0.12904187
4407,0.12805035
4408,0.12709714
4409,0.1261984
4410,0.12537939
4411,0.12464728
4412,0.12401794
4413,0.12350703
4414,0.1231206
4415,0.12286542
4416,0.12275244
4417,0.12278767
4418,0.12296087
4419,0.12327394
4420,0.12371531
4421,0.12428105
4422,0.12496159
4423,0.12573957
4424,0.12660184
4425,0.12752564
4426,0.12850064
4427,0.12949806
4428,0.13050244
4429,0.13149299
4430,0.13245491
4431,0.13336494
4432,0.1342031
4433,0.13495056
4434,0.13560028
4435,0.13612677
4436,0.13653075
4437,0.13679637
4438,0.13692005
4439,0.13689823
4440,0.1367382
4441,0.13643664
4442,0.13600041
4443,0.13543526
4444,0.13476238
4445,0.13398538
4446,0.13312688
4447,0.1322048
4448,0.13123039
4449,0.13023065
4450,0.12922548
4451,0.12823347
4452,0.12727477
4453,0.12637511
4454,0.12554933
4455,0.12481307
4456,0.12418692
4457,0.12368028
4458,0.12330876
4459,0.12306495
4460,0.12297471
4461,0.123029
4462,0.12322798
4463,0.12356524
4464,0.12403935
4465,0.1246325
4466,0.12533725
4467,0.12614363
4468,0.12703438
4469,0.12798548
4470,0.12897604
4471,0.1299773
4472,0.13098219
4473,0.13196275
4474,0.13289887
4475,0.13377139
4476,0.13455387
4477,0.1352415
4478,0.13581185
4479,0.13625131
4480,0.13655392
4481,0.13671206
4482,0.13672408
4483,0.13658649
4484,0.13630609
4485,0.13588346
4486,0.13533003
4487,0.13465892
4488,0.1338839
4489,0.13302335
4490,0.13209446
4491,0.13111515
4492,0.13011821
4493,0.12911445
4494,0.12812228
4495,0.12717217
4496,0.12627568
4497,0.12547033
4498,0.12476717
4499,0.12417437
4500,0.12370638
4501,0.12337785
4502,0.12319738
4503,0.12316475
4504,0.12328413
4505,0.12355229
4506,0.12395872
4507,0.12449905
4508,0.12515691
4509,0.12592564
4510,0.12678084
4511,0.12770632
4512,0.12868041
4513,0.129683
4514,0.13069145
4515,0.13168067
4516,0.13262281
4517,0.13350672
4518,0.13431033
4519,0.13501431
4520,0.13559777
4521,0.13604803
4522,0.13635556
4523,0.136517
4524,0.13652682
4525,0.13637964
4526,0.13608337
4527,0.13564324
4528,0.13507753
4529,0.1343866
4530,0.13359253
4531,0.1327159
4532,0.13176656
4533,0.13078017
4534,0.12977447
4535,0.12877228
4536,0.12779815
4537,0.12686624
4538,0.12600531
4539,0.1252462
4540,0.12459285
4541,0.12406174
4542,0.12366842
4543,0.12342844
4544,0.12333287
4545,0.12339142
4546,0.12360601
4547,0.12396829
4548,0.12447039
4549,0.12510163
4550,0.12584191
4551,0.12668379
4552,0.12760178
4553,0.12858236
4554,0.12958557
4555,0.13059295
4556,0.13157649
4557,0.13252766
4558,0.13341492
4559,0.13421152
4560,0.13490338
4561,0.13548215
4562,0.13592202
4563,0.13621841
4564,0.13636249
4565,0.13634781
4566,0.13617302
4567,0.135853
4568,0.13538634
4569,0.13478374
4570,0.13406634
4571,0.13324874
4572,0.13234744
4573,0.13138432
4574,0.13038844
4575,0.12938322
4576,0.12838738
4577,0.12742518
4578,0.12653147
4579,0.1257207
4580,0.12501469
4581,0.1244278
4582,0.12397496
4583,0.12367442
4584,0.12351966
4585,0.12353284
4586,0.12370287
4587,0.12402812
4588,0.12449669
4589,0.12510193
4590,0.12582454
4591,0.1266485
4592,0.12755953
4593,0.12852738
4594,0.12952142
4595,0.13052867
4596,0.13151934
4597,0.1324654
4598,0.13334784
4599,0.13414147
4600,0.13482836
4601,0.13538961
4602,0.13581283
4603,0.13608887
4604,0.1362053
4605,0.13615796
4606,0.13595412
4607,0.13558806
4608,0.13508186
4609,0.13444239
4610,0.13368753
4611,0.13283568
4612,0.13190543
4613,0.13092868
4614,0.12992365
4615,0.12891604
4616,0.12793953
4617,0.12701514
4618,0.12617266
4619,0.12541855
4620,0.12478335
4621,0.12428033
4622,0.12392958
4623,0.1237309
4624,0.12369113
4625,0.12381447
4626,0.12409429
4627,0.12453289
4628,0.12510975
4629,0.12581893
4630,0.12663693
4631,0.12753071
4632,0.1284945
4633,0.12949709
4634,0.13050463
4635,0.13149876
4636,0.13244606
4637,0.1333274
4638,0.13412228
4639,0.13480555
4640,0.13535263
4641,0.13576112
4642,0.13600937
4643,0.1360993
4644,0.13602746
4645,0.13578879
4646,0.1353933
4647,0.13485487
4648,0.13418938
4649,0.13340292
4650,0.13252665
4651,0.13157272
4652,0.13058167
4653,0.129574
4654,0.12858069
4655,0.1276153
4656,0.12671901
4657,0.12591352
4658,0.12521776
4659,0.12465272
4660,0.12422855
4661,0.12396253
4662,0.12385567
4663,0.12391854
4664,0.12415529
4665,0.12453716
4666,0.12507506
4667,0.12574232
4668,0.12653457
4669,0.12741061
4670,0.1283563
4671,0.12934337
4672,0.13034606
4673,0.13133853
4674,0.13228912
4675,0.13318685
4676,0.1339965
4677,0.13468621
4678,0.13524085
4679,0.135646
4680,0.13589223
4681,0.13596858
4682,0.13588075
4683,0.13562511
4684,0.1352137
4685,0.13465617
4686,0.13396976
4687,0.13316538
4688,0.13226621
4689,0.13130769
4690,0.13031456
4691,0.12929978
4692,0.12831887
4693,0.12738421
4694,0.12651507
4695,0.12574565
4696,0.12509339
4697,0.12458288
4698,0.12422808
4699,0.12403483
4700,0.12401089
4701,0.12415596
4702,0.12447014
4703,0.1249414
4704,0.12555442
4705,0.12629657
4706,0.12714578
4707,0.12807323
4708,0.12905131
4709,0.13005822
4710,0.13105697
4711,0.13202509
4712,0.13292529
4713,0.13375583
4714,0.13446621
4715,0.13504442
4716,0.13547252
4717,0.13574723
4718,0.13584357
4719,0.13577341
4720,0.13552798
4721,0.13512455
4722,0.13456679
4723,0.13387998
4724,0.13307776
4725,0.13217346
4726,0.13121138
4727,0.13020771
4728,0.12920106
4729,0.12822361
4730,0.12729144
4731,0.12643631
4732,0.12569303
4733,0.1250719
4734,0.12459941
4735,0.12428261
4736,0.12412747
4737,0.12417103
4738,0.12437163
4739,0.12473947
4740,0.1252645
4741,0.12593194
4742,0.12671325
4743,0.12758492
4744,0.12853779
4745,0.12953296
4746,0.13053626
4747,0.13152961
4748,0.13246662
4749,0.13333072
4750,0.13408957
4751,0.13472246
4752,0.13521202
4753,0.13554384
4754,0.13570568
4755,0.13569183
4756,0.13550215
4757,0.13513678
4758,0.13461583
4759,0.13395001
4760,0.13316676
4761,0.13228759
4762,0.13134391
4763,0.13034984
4764,0.12933227
4765,0.12833798
4766,0.1273963
4767,0.12653663
4768,0.12578745
4769,0.12516006
4770,0.12468521
4771,0.12436628
4772,0.12422162
4773,0.12426014
4774,0.12447435
4775,0.12486099
4776,0.12540335
4777,0.12609174
4778,0.1268931
4779,0.1277979
4780,0.12877062
4781,0.12977064
4782,0.1307664
4783,0.13174587
4784,0.13266544
4785,0.13350116
4786,0.13422939
4787,0.13481401
4788,0.1352414
4789,0.1354974
4790,0.13558688
4791,0.13548929
4792,0.13521736
4793,0.1347788
4794,0.13418616
4795,0.13345449
4796,0.13261546
4797,0.13169074
4798,0.13070398
4799,0.1296984
4800,0.12869119
4801,0.12773242
4802,0.12684528
4803,0.12605067
4804,0.1253887
4805,0.12486748
4806,0.12451047
4807,0.12432489
4808,0.12432797
4809,0.12450548
4810,0.12486301
4811,0.12538994
4812,0.12605238
4813,0.12683996
4814,0.1277255
4815,0.12868495
4816,0.12968418
4817,0.1306893
4818,0.13166892
4819,0.13259871
4820,0.13343388
4821,0.13415663
4822,0.13473021
4823,0.13514286
4824,0.13538491
4825,0.13545737
4826,0.13533026
4827,0.13503754
4828,0.13457717
4829,0.13395051
4830,0.13319779
4831,0.13233491
4832,0.1313897
4833,0.13040079
4834,0.12940206
4835,0.12841025
4836,0.12747002
4837,0.12662153
4838,0.12587925
4839,0.1252618
4840,0.12481115
4841,0.1245236
4842,0.12441723
4843,0.12449199
4844,0.12475857
4845,0.12519241
4846,0.1257902
4847,0.12652563
4848,0.12737484
4849,0.1283134
4850,0.12929806
4851,0.13030774
4852,0.13132061
4853,0.1322699
4854,0.13312682
4855,0.13388346
4856,0.1345009
4857,0.13495989
4858,0.13524527
4859,0.13535477
4860,0.13527758
4861,0.13502038
4862,0.13458357
4863,0.13398321
4864,0.13325073
4865,0.13240315
4866,0.13146315
4867,0.13047329
4868,0.12946489
4869,0.12847071
4870,0.12752664
4871,0.1266682
4872,0.12593027
4873,0.1253349
4874,0.12489071
4875,0.12462109
4876,0.12452728
4877,0.12463319
4878,0.12493238
4879,0.12539794
4880,0.12601129
4881,0.12677625
4882,0.12764035
4883,0.12858702
4884,0.12956951
4885,0.13057998
4886,0.13156306
4887,0.1324941
4888,0.13333119
4889,0.13405028
4890,0.13462261
4891,0.13503937
4892,0.1352652
4893,0.1352994
4894,0.1351448
4895,0.13481088
4896,0.13430496
4897,0.13364975
4898,0.13285674
4899,0.13196307
4900,0.13099463
4901,0.12999145
4902,0.12899766
4903,0.12802595
4904,0.12712523
4905,0.12632591
4906,0.12566719
4907,0.12516491
4908,0.12483288
4909,0.12468552
4910,0.12471679
4911,0.1249459
4912,0.1253616
4913,0.12594505
4914,0.12668303
4915,0.12753087
4916,0.12846781
4917,0.12945076
4918,0.13044926
4919,0.13143236
4920,0.13238169
4921,0.13323071
4922,0.13394903
4923,0.13452909
4924,0.13495134
4925,0.13518644
4926,0.13523506
4927,0.13507801
4928,0.13473477
4929,0.13422036
4930,0.13354649
4931,0.13275093
4932,0.13185589
4933,0.13087973
