untrain_x,untrain_y
0,2.2338748e-06
1.00000000000016,8.7337956e-06
1.99999999999996,1.8921032e-05
3.00000000000011,3.1884934e-05
3.99999999999991,4.6473974e-05
5.00000000000007,6.1389836e-05
5.99999999999987,7.5304833e-05
7.00000000000003,8.6982686e-05
7.99999999999983,9.5387941e-05
8.99999999999999,9.9778582e-05
10.0000000000001,9.9767354e-05
10.9999999999999,9.5355402e-05
12.0000000000001,8.6939543e-05
12.9999999999999,7.5266598e-05
14.0000000000001,6.137384e-05
14.9999999999999,4.6489786e-05
16,3.1935303e-05
17.0000000000002,1.8996016e-05
18,8.8145303e-06
19.0000000000001,2.2914817e-06
19.9999999999999,2.6328271e-09
21.0000000000001,2.1494809e-06
21.9999999999999,8.5424803e-06
23,1.8619187e-05
23.9999999999998,3.1493938e-05
25,4.6034585e-05
26.0000000000002,6.0966932e-05
27,7.4981661e-05
28.0000000000001,8.6849986e-05
28.9999999999999,9.5536468e-05
30.0000000000001,0.00010028127
30.9999999999999,0.00010067288
32,9.6678582e-05
32.9999999999998,8.8650071e-05
34,7.7292605e-05
35.0000000000001,6.3599946e-05
35.9999999999999,4.8769055e-05
37.0000000000001,3.4094288e-05
37.9999999999999,2.0855236e-05
39.0000000000001,1.0206052e-05
39.9999999999999,3.0740282e-06
41,7.9481272e-08
42.0000000000002,1.4825205e-06
43,7.1613616e-06
44.0000000000001,1.6623328e-05
44.9999999999999,2.9048727e-05
46.0000000000001,4.3360755e-05
46.9999999999999,5.8321508e-05
48,7.2637582e-05
48.9999999999998,8.5072923e-05
50,9.4554054e-05
51.0000000000002,0.00010026603
52,0.0001017173
53.0000000000001,9.8786102e-05
53.9999999999999,9.1727999e-05
55.0000000000001,8.1154262e-05
55.9999999999999,6.7977175e-05
57,5.3332422e-05
57.9999999999998,3.8481354e-05
59,2.4700304e-05
60.0000000000001,1.3173836e-05
60.9999999999999,4.8912667e-06
62.0000000000001,5.6331052e-07
62.9999999999999,5.6092062e-07
64.0000000000001,4.8843432e-06
64.9999999999999,1.3163832e-05
66,2.4691642e-05
67.0000000000002,3.8483528e-05
68,5.336302e-05
69.0000000000001,6.8061668e-05
69.9999999999999,8.1327765e-05
71.0000000000001,9.2032769e-05
71.9999999999999,9.9268295e-05
73,0.00010242053
73.9999999999998,0.00010122483
75,9.5785815e-05
76.0000000000002,8.6567774e-05
77,7.4355885e-05
78.0000000000001,6.0188427e-05
78.9999999999999,4.5267838e-05
