train_x,train_y
3825,0.75029608
3826,0.74768537
3827,0.74482177
3828,0.74174026
3829,0.73844878
3830,0.73496783
3831,0.73132401
3832,0.72754637
3833,0.72365336
3834,0.71968213
3835,0.71565528
3836,0.71159237
3837,0.70751442
3838,0.7034676
3839,0.69947861
3840,0.69556069
3841,0.69176126
3842,0.68810315
3843,0.68461356
3844,0.68130657
3845,0.67820782
3846,0.67533576
3847,0.67271828
3848,0.67037391
3849,0.66831826
3850,0.6665677
3851,0.6651325
3852,0.66402414
3853,0.66326232
3854,0.66283228
3855,0.66275474
3856,0.66302412
3857,0.66363902
3858,0.66458925
3859,0.66587555
3860,0.66748877
3861,0.66941603
3862,0.67164657
3863,0.67416134
3864,0.67694372
3865,0.67997372
3866,0.68322498
3867,0.68668037
3868,0.69030628
3869,0.69407578
3870,0.69796617
3871,0.70194391
3872,0.705989
3873,0.71005756
3874,0.71412725
3875,0.71816633
3876,0.72215293
3877,0.72604067
3878,0.72980846
3879,0.73342467
3880,0.73686253
3881,0.74008076
3882,0.74307761
3883,0.74582067
3884,0.74828708
3885,0.75045804
3886,0.75233167
3887,0.75386498
3888,0.75506997
3889,0.75592276
3890,0.75641154
3891,0.75654215
3892,0.756316
3893,0.7557222
3894,0.75476873
3895,0.75347346
3896,0.75183541
3897,0.74988183
3898,0.74761345
3899,0.74504583
3900,0.74220804
3901,0.7391257
3902,0.73582089
3903,0.73231343
3904,0.72863324
3905,0.72480991
3906,0.72088153
3907,0.71687148
3908,0.71281888
3909,0.70875349
3910,0.70469543
3911,0.7007029
3912,0.69679336
3913,0.69300346
3914,0.68936162
3915,0.68589893
3916,0.68264982
3917,0.67963416
3918,0.67688265
3919,0.67441617
3920,0.67225479
3921,0.67042111
3922,0.66893032
3923,0.66779013
3924,0.66701493
3925,0.66661163
3926,0.66658252
3927,0.66693145
3928,0.66765028
3929,0.66873775
3930,0.67018385
3931,0.67197722
3932,0.67410034
3933,0.6765377
3934,0.67926748
3935,0.6822654
3936,0.68550742
3937,0.68896493
3938,0.69261214
3939,0.69641214
3940,0.70033304
3941,0.70434122
3942,0.70840585
3943,0.71248282
3944,0.71653882
3945,0.72053757
3946,0.72444666
3947,0.72823345
3948,0.73186417
3949,0.73529485
3950,0.73850882
3951,0.74147041
3952,0.74415237
3953,0.74653089
3954,0.74858786
3955,0.75030046
3956,0.75165903
3957,0.75264565
3958,0.75324686
3959,0.75346198
3960,0.75328901
3961,0.75272647
3962,0.75177659
3963,0.7504612
3964,0.74877669
3965,0.74674768
3966,0.74438572
3967,0.74171778
3968,0.73876817
3969,0.73556493
3970,0.73213534
3971,0.72850179
3972,0.72471497
3973,0.72079665
3974,0.71679061
3975,0.71273188
3976,0.70865978
3977,0.70461095
3978,0.70063056
3979,0.69674525
3980,0.69299874
3981,0.68942765
3982,0.6860673
3983,0.68294545
3984,0.68009695
3985,0.67754162
3986,0.67531533
3987,0.67342791
3988,0.67190664
3989,0.6707642
3990,0.67001432
3991,0.66965834
3992,0.66970708
3993,0.67015654
3994,0.6710043
3995,0.67224157
3996,0.67385786
3997,0.67583477
3998,0.67815732
3999,0.68080018
4000,0.68373646
4001,0.68693855
4002,0.69037704
4003,0.69401717
4004,0.69782326
4005,0.7017543
4006,0.70577495
4007,0.70984346
4008,0.71391596
4009,0.71795437
4010,0.72191938
4011,0.72576776
4012,0.72946136
4013,0.73296566
4014,0.73624044
4015,0.73925662
4016,0.74197524
4017,0.74437527
4018,0.74643116
4019,0.74811981
4020,0.74942836
4021,0.75033638
4022,0.7508371
4023,0.75092305
4024,0.75059576
4025,0.74985741
4026,0.74871108
4027,0.74717307
4028,0.74525958
4029,0.74299055
4030,0.74038348
4031,0.73747697
4032,0.734289
4033,0.73085979
4034,0.72722113
4035,0.72341578
4036,0.71947826
4037,0.71545573
4038,0.71138583
4039,0.70731704
4040,0.70329671
4041,0.69935683
4042,0.69554702
4043,0.69190786
4044,0.68847387
4045,0.6852911
4046,0.68238438
4047,0.67979893
4048,0.67754925
4049,0.67566622
4050,0.67416886
4051,0.67307403
4052,0.67239405
4053,0.67214278
4054,0.67231986
4055,0.6729201
4056,0.67393622
4057,0.6753653
4058,0.67718931
4059,0.6793862
4060,0.68192828
4061,0.68478763
4062,0.68794182
4063,0.69135232
4064,0.69498358
4065,0.69878658
4066,0.70272018
4067,0.70675254
4068,0.71081996
4069,0.71489228
4070,0.71891196
4071,0.72284327
4072,0.72663373
4073,0.73024653
4074,0.73363121
4075,0.73675625
4076,0.73957956
4077,0.74207742
4078,0.74421295
4079,0.74596497
4080,0.74731267
4081,0.74824123
4082,0.74873654
4083,0.74879466
4084,0.74841445
4085,0.74759951
4086,0.746358
4087,0.74470315
4088,0.74265798
4089,0.74024713
4090,0.73749525
4091,0.73442629
4092,0.73109424
4093,0.72752353
4094,0.72375563
4095,0.71984828
4096,0.71583814
4097,0.71177824
4098,0.70771429
4099,0.70369578
4100,0.6997712
4101,0.69597782
4102,0.69237122
4103,0.68899009
4104,0.68587979
4105,0.68308384
4106,0.68062174
4107,0.67853636
4108,0.67683908
4109,0.67556942
4110,0.67472417
4111,0.67433062
4112,0.67438604
4113,0.67488986
4114,0.6758379
4115,0.6772205
4116,0.67901163
4117,0.68120138
4118,0.68375666
4119,0.68666283
4120,0.68985693
4121,0.69331223
4122,0.69699715
4123,0.70085037
4124,0.70482292
4125,0.70887228
4126,0.71294789
4127,0.71699027
4128,0.72096009
4129,0.7248062
4130,0.72847077
4131,0.73191728
4132,0.73508799
4133,0.73796481
4134,0.74049119
4135,0.74263536
4136,0.74438158
4137,0.74570466
4138,0.7465769
4139,0.74699623
4140,0.74695671
4141,0.7464528
4142,0.74549309
4143,0.74408827
4144,0.74226295
4145,0.74003462
4146,0.737435
4147,0.73449353
4148,0.73125723
4149,0.72775399
4150,0.72403375
4151,0.72015311
4152,0.71616095
4153,0.71209657
4154,0.70802841
4155,0.7040048
4156,0.70008562
4157,0.69631426
4158,0.6927385
4159,0.68941007
4160,0.68639294
4161,0.68369061
4162,0.68136422
4163,0.67942999
4164,0.67793633
4165,0.67686757
4166,0.67627158
4167,0.67613878
4168,0.67648851
4169,0.67731387
4170,0.67859067
4171,0.68031324
4172,0.68244305
4173,0.68498779
4174,0.68787267
4175,0.69106664
4176,0.69452565
4177,0.69822351
4178,0.70210087
4179,0.70610004
4180,0.71014327
4181,0.71421568
4182,0.7182373
4183,0.72216624
4184,0.72594018
4185,0.72949957
4186,0.73281063
4187,0.73582581
4188,0.73848841
4189,0.74075948
4190,0.74262182
4191,0.74403945
4192,0.74499691
4193,0.74547098
4194,0.74546992
4195,0.74498359
4196,0.74402163
4197,0.7425939
4198,0.74071478
4199,0.73842329
4200,0.73576603
4201,0.73274378
4202,0.72941741
4203,0.72584545
4204,0.72207097
4205,0.71813046
4206,0.71410249
4207,0.71001892
4208,0.70595999
4209,0.70199758
4210,0.69819017
4211,0.69454283
4212,0.69116124
4213,0.68805813
4214,0.68531098
4215,0.68293246
4216,0.68097592
4217,0.67946677
4218,0.6784433
4219,0.67789473
4220,0.67785733
4221,0.678274
4222,0.67919236
4223,0.68058362
4224,0.68243532
4225,0.68469169
4226,0.68734317
4227,0.69035062
4228,0.69368948
4229,0.69728389
4230,0.70108888
4231,0.70503907
4232,0.709086
4233,0.71316557
4234,0.71719463
4235,0.721138
4236,0.72494828
4237,0.7285354
4238,0.73187043
4239,0.73487634
4240,0.73752314
4241,0.73977183
4242,0.74158789
4243,0.74294096
4244,0.74380978
4245,0.74417479
4246,0.7440388
4247,0.74340059
4248,0.74226663
4249,0.74065653
4250,0.73858407
4251,0.73608898
4252,0.73322827
4253,0.73003558
4254,0.72656561
4255,0.72284608
4256,0.71894534
4257,0.71492189
4258,0.71085488
4259,0.70681029
4260,0.7028248
4261,0.69897383
4262,0.69533647
4263,0.69196831
4264,0.68887223
4265,0.68614772
4266,0.68382723
4267,0.68194951
4268,0.68055983
4269,0.67963573
4270,0.67921459
4271,0.67932119
4272,0.67991865
4273,0.68101789
4274,0.68262831
4275,0.68469742
4276,0.68718712
4277,0.690075
4278,0.69330514
4279,0.69682088
4280,0.70058025
4281,0.70450033
4282,0.70854984
4283,0.71261331
4284,0.71666668
4285,0.72062326
4286,0.72444708
4287,0.72802418
4288,0.73132219
4289,0.73431824
4290,0.73692805
4291,0.7391059
4292,0.74084522
4293,0.74208761
4294,0.74281732
4295,0.74302222
4296,0.74269699
4297,0.74184754
4298,0.74052001
4299,0.73868118
4300,0.73640584
4301,0.73370147
4302,0.73064119
4303,0.72725394
4304,0.72358871
4305,0.71970539
4306,0.71571143
4307,0.71164975
4308,0.70757778
4309,0.70361071
4310,0.69975859
4311,0.69611445
4312,0.69271261
4313,0.68963354
4314,0.68693545
4315,0.68466272
4316,0.68283096
4317,0.68150393
4318,0.68071019
4319,0.68043404
4320,0.68070144
4321,0.68148931
4322,0.68279409
4323,0.68459434
4324,0.68686543
4325,0.68956387
4326,0.69264588
4327,0.69604467
4328,0.69970302
4329,0.70356695
4330,0.70758697
4331,0.71166575
4332,0.71573594
4333,0.71974334
4334,0.72358512
4335,0.7272348
4336,0.73057324
4337,0.73356973
4338,0.73615931
4339,0.73833152
4340,0.74002619
4341,0.7412183
4342,0.74190381
4343,0.74202499
4344,0.74161843
4345,0.74066249
4346,0.73918711
4347,0.73721667
4348,0.7347791
4349,0.7319329
4350,0.72873199
4351,0.72519911
4352,0.72140578
4353,0.71742507
4354,0.71339377
4355,0.70931622
4356,0.70528319
4357,0.70137135
4358,0.6976336
4359,0.69419145
4360,0.69103667
4361,0.68826291
4362,0.68593864
4363,0.68407438
4364,0.68270326
4365,0.68185467
4366,0.68156414
4367,0.68180972
4368,0.68262773
4369,0.68395888
4370,0.68580136
4371,0.68814792
4372,0.69093032
4373,0.69407439
4374,0.69753162
4375,0.70126136
4376,0.70516861
4377,0.70920075
4378,0.71328214
4379,0.71732486
4380,0.72122826
4381,0.72494613
4382,0.72842906
4383,0.73157796
4384,0.73431714
4385,0.73666122
4386,0.73849423
4387,0.73982617
4388,0.74061748
4389,0.74085617
4390,0.74052797
4391,0.73961782
4392,0.73818886
4393,0.73625245
4394,0.73384981
4395,0.73100789
4396,0.72776613
4397,0.72423065
4398,0.72043169
4399,0.7164538
4400,0.71241012
4401,0.70834694
4402,0.70432062
4403,0.70045097
4404,0.69678922
4405,0.69339582
4406,0.69038709
4407,0.68780832
4408,0.68564688
4409,0.68402047
4410,0.68290879
4411,0.68236136
4412,0.68241612
4413,0.68301289
4414,0.68420516
4415,0.68593145
4416,0.68815577
4417,0.6908312
4418,0.69392173
4419,0.69733322
4420,0.70100496
4421,0.70491233
4422,0.70891173
4423,0.71298414
4424,0.71703405
4425,0.72093862
4426,0.72466823
4427,0.72811507
4428,0.73122537
4429,0.73392837
4430,0.73617991
4431,0.73791302
4432,0.73912742
4433,0.73976301
4434,0.7398607
4435,0.73933675
4436,0.73822258
4437,0.73658295
4438,0.73443127
4439,0.7318117
4440,0.72877378
4441,0.7253626
4442,0.72167428
4443,0.71776904
4444,0.71373906
4445,0.70966582
4446,0.70562779
4447,0.70173048
4448,0.69803462
4449,0.69458394
4450,0.69150376
4451,0.68885356
4452,0.68664685
4453,0.6849712
4454,0.68384705
4455,0.68330672
4456,0.68335349
4457,0.68396262
4458,0.68514581
4459,0.68689548
4460,0.68914728
4461,0.69186202
4462,0.6950133
4463,0.69852399
4464,0.70222815
4465,0.70619151
4466,0.71023937
4467,0.7143125
4468,0.71832581
4469,0.72219545
4470,0.72582238
4471,0.72913354
4472,0.73206924
4473,0.73453456
4474,0.7365109
4475,0.73792508
4476,0.73878962
4477,0.73906199
4478,0.73872309
4479,0.73781162
4480,0.73632279
4481,0.73429143
4482,0.73174151
4483,0.72875236
4484,0.72538798
4485,0.72169387
4486,0.71781197
4487,0.71380879
4488,0.70973577
4489,0.70569766
4490,0.70183009
4491,0.69810729
4492,0.69472646
4493,0.69169731
4494,0.68909034
4495,0.68696553
4496,0.68536198
4497,0.68436807
4498,0.68397238
4499,0.68419294
4500,0.68502732
4501,0.68644301
4502,0.68841743
4503,0.69087448
4504,0.69377537
4505,0.69710139
4506,0.70073957
4507,0.70464064
4508,0.70863301
4509,0.71268661
4510,0.71674198
4511,0.72070489
4512,0.72439531
4513,0.72780181
4514,0.73083522
4515,0.73343012
4516,0.73551364
4517,0.73705489
4518,0.73801749
4519,0.73837733
4520,0.73810318
4521,0.73728105
4522,0.73574948
4523,0.73373481
4524,0.73116364
4525,0.7281728
4526,0.72481075
4527,0.72116344
4528,0.71727298
4529,0.71325575
4530,0.70917255
4531,0.70518064
4532,0.70128757
4533,0.69766226
4534,0.69435808
4535,0.6914506
4536,0.68895363
4537,0.68700731
4538,0.68568768
4539,0.68498482
4540,0.68487046
4541,0.68537996
4542,0.68652668
4543,0.68827533
4544,0.6905355
4545,0.69325592
4546,0.69645384
4547,0.6999913
4548,0.70381033
4549,0.70776199
4550,0.71178069
4551,0.71584947
4552,0.71981387
4553,0.7235348
4554,0.72696654
4555,0.73004319
4556,0.73267031
4557,0.73479065
4558,0.73633469
4559,0.73729449
4560,0.73761711
4561,0.73731528
4562,0.73641234
4563,0.7348748
4564,0.73276237
4565,0.73018192
4566,0.72712118
4567,0.72371436
4568,0.71997969
4569,0.71602611
4570,0.71199943
4571,0.70797219
4572,0.70396615
4573,0.70018534
4574,0.69665381
4575,0.6935347
4576,0.69084382
4577,0.6886702
4578,0.68704812
4579,0.68605784
4580,0.68564002
4581,0.68582908
4582,0.68669106
4583,0.68819653
4584,0.69030325
4585,0.6928903
4586,0.69595294
4587,0.69943183
4588,0.70317485
4589,0.70712568
4590,0.71120248
4591,0.71523975
4592,0.71920606
4593,0.72298784
4594,0.72649376
4595,0.72960023
4596,0.73220471
4597,0.73433158
4598,0.73585699
4599,0.73680318
4600,0.73709164
4601,0.73671961
4602,0.73571063
4603,0.73407679
4604,0.7318264
4605,0.72912331
4606,0.72590139
4607,0.72237562
4608,0.71856178
4609,0.71458433
4610,0.71051711
4611,0.70649014
4612,0.70256275
4613,0.6988728
4614,0.69555686
4615,0.69256682
4616,0.69007302
4617,0.68823727
4618,0.68693684
4619,0.68624974
4620,0.68628443
4621,0.68693407
4622,0.68823542
4623,0.69015744
4624,0.69256538
4625,0.69549667
4626,0.69887347
4627,0.70254133
4628,0.70648203
4629,0.71049497
4630,0.71450497
4631,0.71848184
4632,0.72230683
4633,0.72583398
4634,0.72894228
4635,0.73159369
4636,0.73372277
4637,0.73529317
4638,0.73620801
4639,0.73646317
4640,0.73603412
4641,0.73498879
4642,0.73329227
4643,0.73100169
4644,0.72818167
4645,0.72490791
4646,0.72124393
4647,0.7174108
4648,0.71343443
4649,0.70933742
4650,0.70532516
4651,0.70147305
4652,0.69789715
4653,0.69468073
4654,0.69199717
4655,0.68978114
4656,0.6881045
4657,0.68704689
4658,0.68675483
4659,0.68706696
4660,0.68800335
4661,0.68964028
4662,0.69185841
4663,0.69459485
4664,0.69783589
4665,0.70136615
4666,0.70519625
4667,0.70921686
4668,0.71325984
4669,0.71723587
4670,0.72112019
4671,0.72468876
4672,0.727916
4673,0.73064386
4674,0.73284902
4675,0.7344523
4676,0.73537052
4677,0.73569487
4678,0.7352571
4679,0.73415531
4680,0.73245739
4681,0.7301529
4682,0.72733394
4683,0.72403406
4684,0.72043366
4685,0.71651878
4686,0.71242016
4687,0.70828828
4688,0.70422796
4689,0.70046823
4690,0.69697868
4691,0.69383734
4692,0.69127326
4693,0.68930939
4694,0.68793198
4695,0.68711961
4696,0.68710725
4697,0.68774341
4698,0.68900221
4699,0.69088911
4700,0.69343097
4701,0.69638053
4702,0.69981872
4703,0.70355771
4704,0.70751473
4705,0.71157126
4706,0.71566395
4707,0.71956519
4708,0.72319307
4709,0.72652689
4710,0.72936212
4711,0.73171641
4712,0.73346184
4713,0.73458435
4714,0.73497939
4715,0.73470668
4716,0.73373254
4717,0.73207037
4718,0.72984013
4719,0.72706604
4720,0.72379593
4721,0.72020073
4722,0.71634658
4723,0.71234239
4724,0.7082793
4725,0.70432351
4726,0.70050412
4727,0.69700845
4728,0.69391134
4729,0.69137321
4730,0.68936061
4731,0.6880773
4732,0.68740043
4733,0.68751551
4734,0.68829617
4735,0.68975953
4736,0.69181814
4737,0.69442712
4738,0.69759061
4739,0.70110231
4740,0.70495375
4741,0.70893274
4742,0.71305637
4743,0.71704351
4744,0.72085809
4745,0.72438618
4746,0.72752452
4747,0.73019084
4748,0.73229202
4749,0.73365501
4750,0.73436716
4751,0.73438437
4752,0.73369133
4753,0.73232593
4754,0.7303142
4755,0.72770808
4756,0.72458856
4757,0.72104823
4758,0.71717716
4759,0.71314326
4760,0.70905914
4761,0.70498271
4762,0.70110381
4763,0.6975776
4764,0.69442346
4765,0.69182039
4766,0.68984714
4767,0.68848221
4768,0.68781522
4769,0.68783022
4770,0.68862161
4771,0.69011715
4772,0.69221821
4773,0.69493142
4774,0.69813172
4775,0.70164479
4776,0.7055124
4777,0.70950805
4778,0.71354095
4779,0.71750767
4780,0.72127635
4781,0.72472735
4782,0.72773692
4783,0.73018615
4784,0.73203127
4785,0.73313433
4786,0.73371682
4787,0.73353099
4788,0.73262421
4789,0.7310417
4790,0.7287771
4791,0.72584112
4792,0.72254932
4793,0.71886715
4794,0.71494959
4795,0.71091061
4796,0.70690496
4797,0.70297324
4798,0.69936474
4799,0.69610483
4800,0.69332597
4801,0.69105914
4802,0.68955518
4803,0.68870632
4804,0.68846862
4805,0.68901496
4806,0.69016048
4807,0.69215915
4808,0.69471618
4809,0.6977808
4810,0.70131041
4811,0.70509259
4812,0.70905779
4813,0.71318318
4814,0.7171527
4815,0.7208917
4816,0.72441366
4817,0.72746353
4818,0.72992996
4819,0.73177754
4820,0.73298731
4821,0.73346546
4822,0.73316546
4823,0.73218011
4824,0.73046383
4825,0.72813836
4826,0.72525307
4827,0.72193482
4828,0.71817929
4829,0.71420294
4830,0.71010745
4831,0.70612042
4832,0.70225026
4833,0.69873267
4834,0.69561058
4835,0.69297497
4836,0.69087988
4837,0.68943203
4838,0.68871927
4839,0.68878701
4840,0.68968962
4841,0.69127068
4842,0.69347503
4843,0.69625199
4844,0.69954667
4845,0.70323094
4846,0.70718164
4847,0.71126048
4848,0.71529691
4849,0.71920721
4850,0.72282574
4851,0.72606116
4852,0.72871344
4853,0.73093097
4854,0.732298
4855,0.73303982
4856,0.73297384
4857,0.73211725
4858,0.73065965
4859,0.72854107
4860,0.72568081
4861,0.72242274
4862,0.71883961
4863,0.71494614
4864,0.71092779
4865,0.70689926
4866,0.70301911
4867,0.69937048
4868,0.69616082
4869,0.69350151
4870,0.6914113
4871,0.69004875
4872,0.68941226
4873,0.68945025
4874,0.69029536
4875,0.6919412
4876,0.69415682
4877,0.69706345
4878,0.70037714
4879,0.704105
4880,0.70807144
4881,0.71212151
4882,0.71616586
4883,0.71995174
4884,0.72349277
4885,0.72659299
4886,0.72910636
4887,0.73103654
4888,0.73221028
4889,0.73261789
4890,0.7323413
4891,0.73123575
4892,0.72950785
4893,0.72706319
4894,0.72401417
4895,0.72050111
4896,0.71666774
4897,0.71266968
4898,0.70862308
4899,0.70467401
4900,0.70082657
4901,0.69742497
4902,0.69454889
4903,0.69228348
4904,0.69075229
4905,0.68982447
4906,0.68959426
4907,0.69019444
4908,0.6915292
4909,0.69361607
4910,0.6962354
4911,0.69951593
4912,0.70312986
4913,0.7070728
4914,0.71104897
4915,0.71505918
4916,0.7189495
4917,0.72255
4918,0.72568331
4919,0.72841259
4920,0.73044229
4921,0.73171388
4922,0.73230952
4923,0.73208679
4924,0.73111972
4925,0.72937624
4926,0.72696763
4927,0.72392921
4928,0.72049302
