pre_x,pre_y
5491,0.726515376095741
5492,0.72782051376756
5493,0.728128692736534
5494,0.727451206220138
5495,0.725858300056451
5496,0.723464275588393
5497,0.720414844092926
5498,0.71688009922013
5499,0.713051046774982
5500,0.709138200941218
5501,0.705366318165822
5502,0.701961131293208
5503,0.699132845163669
5504,0.697066115714839
5505,0.695920039093693
5506,0.695821955890898
5507,0.696836310871488
5508,0.698924726494697
5509,0.70193918538325
5510,0.705654472674001
5511,0.709799652959851
5512,0.714074509767504
5513,0.718172625337819
5514,0.721811317683668
5515,0.724754496455097
5516,0.726826477503235
5517,0.727918965651199
5518,0.727993612513717
5519,0.727080849963723
5520,0.725269577945255
5521,0.722689632854049
5522,0.719498499728424
5523,0.715875069962461
5524,0.712017263855069
5525,0.708140729826929
5526,0.704472034576034
5527,0.701234015719228
5528,0.698630884791809
5529,0.696842428432542
5530,0.696024681156584
5531,0.696295894132053
5532,0.697696032402798
5533,0.70014949043303
5534,0.703471974813032
5535,0.707409803036417
5536,0.711668274972623
5537,0.715929864644061
5538,0.71988316333455
5539,0.723253656875044
5540,0.725824023900866
5541,0.727445406872949
5542,0.728042358352915
5543,0.727613330666403
5544,0.726224782238206
5545,0.723994842220003
5546,0.721074439476051
5547,0.717636590723691
5548,0.713872571903804
5549,0.7099909575213
5550,0.706214698267075
5551,0.702770145433294
5552,0.699871301830022
5553,0.697709957069167
5554,0.696455791874457
5555,0.696251714468716
5556,0.697182545411159
5557,0.699227362522545
5558,0.702241974883726
5559,0.705990164633191
5560,0.710182898147363
5561,0.71449962103042
5562,0.718613345995807
5563,0.722224840142058
5564,0.725088881429152
5565,0.727028963424903
5566,0.727944629782552
5567,0.727813199273023
5568,0.72668561170665
5569,0.724672217421763
5570,0.721921594137354
5571,0.71860540046065
5572,0.714912784811989
5573,0.711049212391198
5574,0.707234999581553
5575,0.703697028658315
5576,0.700653515744546
5577,0.698302207797764
5578,0.696819294822152
5579,0.696358537328647
5580,0.697026685467292
5581,0.69883421012809
5582,0.701664053541307
5583,0.705292866154402
5584,0.70943460227507
5585,0.713766850757765
5586,0.717954170602802
5587,0.721682987563947
5588,0.724691779829335
5589,0.726788239443121
5590,0.727858073010866
5591,0.727867727224484
5592,0.726860791142383
5593,0.724944679335371
5594,0.722268620806419
5595,0.719005710750445
5596,0.715345796695843
5597,0.711494175301093
5598,0.707670584024598
5599,0.70410210259048
5600,0.701008402530567
5601,0.698589278967577
5602,0.697023210649927
5603,0.696467953471222
5604,0.697038728472469
5605,0.698758725852373
5606,0.701522162316629
5607,0.705110349899737
5608,0.709236651453166
5609,0.713575845612908
5610,0.717787434649692
5611,0.72155088428092
5612,0.724597652177098
5613,0.726729506565172
5614,0.727827913374909
5615,0.727857199191861
5616,0.726860877388954
5617,0.724948108685557
5618,0.72227106340764
5619,0.719005741063259
5620,0.715344201972539
5621,0.711493308255639
5622,0.707673765529556
5623,0.704113089618464
5624,0.701030868912856
5625,0.698626432026086
5626,0.697077940263373
5627,0.696543325468263
5628,0.697138058167036
5629,0.698884689156681
5630,0.701675260147871
5631,0.705287656960266
5632,0.709431272239223
5633,0.713776978258137
5634,0.717981153172564
5635,0.721721622933312
5636,0.724729953484417
5637,0.726809660835727
5638,0.727845510738454
5639,0.727806544727631
5640,0.726741792963549
5641,0.724765740242895
5642,0.722035001658947
5643,0.718729093856528
5644,0.715042945665157
5645,0.711185860909656
5646,0.707380331900651
5647,0.703854315818569
5648,0.700826161838623
5649,0.698493058402154
5650,0.697031285553699
5651,0.696596548724434
5652,0.697298926697744
5653,0.699150866765098
5654,0.702032600462832
5655,0.70571280312502
5656,0.709894568326129
5657,0.714244255071737
5658,0.718416733578846
5659,0.722092231892232
5660,0.725007697056988
5661,0.726973984979863
5662,0.727884620253888
5663,0.727718217422831
5664,0.726533108469785
5665,0.724451300686211
5666,0.721634550313629
5667,0.718266001023832
5668,0.714543646167041
5669,0.710679591858882
5670,0.706898365508396
5671,0.703428000029076
5672,0.700484573362207
5673,0.698262045764519
5674,0.696933933879181
5675,0.696651938122473
5676,0.697516357035632
5677,0.699522814127275
5678,0.702533728027443
5679,0.706305458919012
5680,0.710533662350405
5681,0.714880175549172
5682,0.719000045924587
5683,0.722579077968055
5684,0.725363352679876
5685,0.727174912527137
5686,0.727919707183911
5687,0.727589052857332
5688,0.72625278530088
5689,0.724041414039123
5690,0.721121905956448
5691,0.717680897808234
5692,0.713919446945085
5693,0.710052544058355
5694,0.706306621919848
5695,0.702909153843805
5696,0.700073043363524
5697,0.697988401218666
5698,0.69682549723962
5699,0.696730422910285
5700,0.697789963735527
5701,0.69997826011011
5702,0.703136863141884
5703,0.707008822078643
5704,0.711282096766938
5705,0.715614510796008
5706,0.719663080484277
5707,0.723121682845832
5708,0.72574811365053
5709,0.727378123217656
5710,0.7279323783729
5711,0.727416692447808
5712,0.725913394320799
5713,0.723561592468197
5714,0.72053316590576
5715,0.717018039412117
5716,0.713220275580154
5717,0.709357687300948
5718,0.705658246552949
5719,0.70234810181292
5720,0.699636267862483
5721,0.697708749682122
5722,0.69673224433351
5723,0.696845553262696
5724,0.698118643796972
5725,0.700501153636287
5726,0.703812867280465
5727,0.707783830881619
5728,0.712094566758292
5729,0.716399792357324
5730,0.720360314143183
5731,0.723680019483102
5732,0.726130157364358
5733,0.72756178081508
5734,0.72791160123438
5735,0.727200786556261
5736,0.725524305703077
5737,0.723029419847558
5738,0.719892474799144
5739,0.716306497851604
5740,0.71247849581246
5741,0.708628957095643
5742,0.704986878828278
5743,0.701776299458352
5744,0.699201851707877
5745,0.697445428820313
5746,0.696669793570092
5747,0.697004582346168
5748,0.698500012452503
5749,0.701079532039111
5750,0.704541689203125
5751,0.708604466101636
5752,0.712941481695024
5753,0.717205551914215
5754,0.72106303693436
5755,0.724229325373396
5756,0.726490291791087
5757,0.727713277063861
5758,0.727851728195112
5759,0.726942401238897
5760,0.725092507645387
5761,0.722456739506293
5762,0.719215458443872
5763,0.715564659953536
5764,0.711714244220323
5765,0.707887162515646
5766,0.704312827818015
5767,0.701212433834266
5768,0.698785953910421
5769,0.697211296975963
5770,0.696646756670493
5771,0.697210709757009
5772,0.698931084626621
5773,0.701704534692725
5774,0.705309749056185
5775,0.709453781400154
5776,0.713804051497839
5777,0.718012891274491
5778,0.721753858033242
5779,0.724754992153071
5780,0.726817604612552
5781,0.727825921234684
5782,0.727750409381882
5783,0.726643238635713
5784,0.724623134190517
5785,0.721851403023643
5786,0.718512035590324
5787,0.714803912653043
5788,0.710939780276107
5789,0.707144772713486
5790,0.703648048260247
5791,0.700667312685818
5792,0.69839779066665
5793,0.697013562095332
5794,0.696667655963057
5795,0.697464907304887
5796,0.699408857067832
5797,0.702369627329839
5798,0.7061078469911
5799,0.710320747897549
5800,0.714670400447364
5801,0.718810209811724
5802,0.722422419183512
5803,0.725248622776037
5804,0.727106153385178
5805,0.727896472336978
5806,0.727607091168297
5807,0.726305144890968
5808,0.72411995658652
5809,0.721218648245377
5810,0.717788538942545
5811,0.714031351346651
5812,0.710162619030918
5813,0.706409305098761
5814,0.702999608245843
5815,0.700147218099668
5816,0.698042671419615
5817,0.696856312149998
5818,0.696734801320267
5819,0.697767030639921
5820,0.699930549376925
5821,0.703069895216817
5822,0.70692956481982
5823,0.711197965074905
5824,0.715532820443187
5825,0.719590239924395
5826,0.723062473522841
5827,0.725705394722551
5828,0.727352800539193
5829,0.727923575935562
5830,0.727422122959868
5831,0.725929900189272
5832,0.723585822819943
5833,0.72056210508073
5834,0.717049179028125
5835,0.713251591362034
5836,0.709387577446799
5837,0.705685495437416
5838,0.702371870817534
5839,0.699655977309428
5840,0.697723832327852
5841,0.696741998698795
5842,0.696849342879305
5843,0.698116383515164
5844,0.700493616282063
5845,0.703801457983597
5846,0.707770140832286
5847,0.712080138886696
5848,0.716385997571471
5849,0.720348173071243
5850,0.723670076414807
5851,0.7261224611375
5852,0.727555933568256
5853,0.727906875019027
5854,0.727196289914792
5855,0.725519173031955
5856,0.723023003863116
5857,0.719884472207058
5858,0.716296979124587
5859,0.712467889847459
5860,0.708618011897728
5861,0.704976584938673
5862,0.701767765511252
5863,0.699196146597246
5864,0.697443457099078
5865,0.6966722310057
5866,0.697011801629624
5867,0.698511962889519
5868,0.701095669261176
5869,0.704561040121588
5870,0.708625739108709
5871,0.712963143821609
5872,0.717225948090329
5873,0.72108055803047
5874,0.724242543636882
5875,0.726498049981686
5876,0.727714763318336
5877,0.727846543031307
5878,0.726930592214519
5879,0.725074542442309
5880,0.722433437402995
5881,0.719187940881999
5882,0.715534334752084
5883,0.711682797687916
5884,0.70785652044789
5885,0.704285037667001
5886,0.701189486284926
5887,0.698769648416593
5888,0.697203208008678
5889,0.696648166988759
5890,0.697222311027464
5891,0.69895254914604
5892,0.701734388623572
5893,0.705345685881607
5894,0.709493008153073
5895,0.71384348229764
5896,0.718049418416643
5897,0.72178469068586
5898,0.724777886017586
5899,0.726830985643797
5900,0.727828961685318
5901,0.727743053385228
5902,0.726626149407488
5903,0.724597535549614
5904,0.721818884682183
5905,0.718474444584844
5906,0.71476333033536
5907,0.710898517708342
5908,0.707105319535042
5909,0.703612919665237
5910,0.700638856152377
5911,0.698378096967169
5912,0.697004483677916
5913,0.6966706872987
5914,0.697480714853481
5915,0.699436734051549
5916,0.702407457233618
5917,0.706152584909607
5918,0.710368831978161
5919,0.714717992453451
5920,0.718853565225304
5921,0.722458293421898
5922,0.725274518215897
5923,0.72712044750749
5924,0.727898483661327
5925,0.727597070619601
5926,0.72628416131031
5927,0.724089659422303
5928,0.721181024328618
5929,0.717745798369195
5930,0.713985909573274
5931,0.710117091039026
5932,0.706366435056764
5933,0.702962089792242
5934,0.700117509933978
5935,0.698022956298088
5936,0.696848532822486
5937,0.69674046055524
5938,0.697786601195736
5939,0.699962930455676
5940,0.703112520128255
5941,0.706978973080731
5942,0.711250200065899
5943,0.71558370102014
5944,0.719635794178746
5945,0.723099355103652
5946,0.725731116001943
5947,0.727365853576352
5948,0.727923483279118
5949,0.727409399569165
5950,0.725905891555432
5951,0.723552422295253
5952,0.720521505096635
5953,0.71700377290412
5954,0.713203962528845
5955,0.709340488160824
5956,0.705641793327617
5957,0.702334291470601
5958,0.699626982787795
5959,0.697705612215577
5960,0.696736495275767
5961,0.696857957807774
5962,0.698139312637476
5963,0.700529380996696
5964,0.703847164114996
5965,0.707822080386815
5966,0.712134146579604
5967,0.716437756023285
5968,0.720393683672233
5969,0.723706055621003
5970,0.726146549865607
5971,0.727566806645885
5972,0.72790427456803
5973,0.727180960124953
5974,0.725492658948393
5975,0.72298734572756
5976,0.719841973881232
5977,0.716250131954521
5978,0.712419367462108
5979,0.708570649442526
5980,0.704933260772224
5981,0.701731195049154
5982,0.699168752058293
5983,0.697427401018814
5984,0.696669407473433
5985,0.697023445804204
5986,0.698537951061627
5987,0.701134170433756
5988,0.704608909837141
5989,0.708679106758936
5990,0.713017727946015
5991,0.717277400883052
5992,0.721124951847075
5993,0.724276732889005
5994,0.726519855915101
5995,0.727723070136211
5996,0.727841312654988
5997,0.726912772284567
5998,0.725045831072938
5999,0.722395970705436
6000,0.719144089808774
