untrain_x,untrain_y
0,2.0106368e-05
1.00000000000016,7.8602986e-05
1.99999999999996,0.00017027788
3.00000000000011,0.00028695227
3.99999999999991,0.00041822558
5.00000000000007,0.00055240855
5.99999999999987,0.00067756139
7.00000000000003,0.00078255931
7.99999999999983,0.00085808355
8.99999999999999,0.00089744398
10.0000000000001,0.00089716895
10.9999999999999,0.00085730911
12.0000000000001,0.00078142821
12.9999999999999,0.00067627548
14.0000000000001,0.00055118909
14.9999999999999,0.00041726846
16,0.00028637577
17.0000000000002,0.00017009716
18,7.8714283e-05
19.0000000000001,2.0303268e-05
19.9999999999999,2.1062942e-08
21.0000000000001,1.9657349e-05
21.9999999999999,7.7482234e-05
23,0.00016840566
23.9999999999998,0.00028442713
25,0.00041534928
26.0000000000002,0.00054967271
27,0.0006756136
28.0000000000001,0.00078213263
28.9999999999999,0.00085990749
30.0000000000001,0.00090214248
30.9999999999999,0.0009051629
32,0.000868731
32.9999999999998,0.0007960601
34,0.00069352776
35.0000000000001,0.00057011509
35.9999999999999,0.00043661758
37.0000000000001,0.00030469877
37.9999999999999,0.00018587353
39.0000000000001,9.0503821e-05
39.9999999999999,2.690013e-05
41,6.0002623e-07
42.0000000000002,1.3892153e-05
43,6.5621955e-05
44.0000000000001,0.0001512984
44.9999999999999,0.00026348943
46.0000000000001,0.00039247023
46.9999999999999,0.00052707097
48,0.00065564645
48.9999999999998,0.00076708409
50,0.00085176487
51.0000000000002,0.00090239232
52,0.00091461786
53.0000000000001,0.00088741267
53.9999999999999,0.00082314966
55.0000000000001,0.00072739371
55.9999999999999,0.00060841747
57,0.00047648384
57.9999999999998,0.00034296005
59,0.0002193393
60.0000000000001,0.00011625176
60.9999999999999,4.2554694e-05
62.0000000000001,4.5747969e-06
62.9999999999999,5.5701981e-06
64.0000000000001,4.5456571e-05
64.9999999999999,0.00012082029
66,0.00022521481
67.0000000000002,0.00034971847
68,0.00048369981
69.0000000000001,0.00061572924
69.9999999999999,0.00073455485
71.0000000000001,0.00083006205
71.9999999999999,0.00089413325
73,0.00092133683
73.9999999999998,0.00090938342
75,0.00085931562
76.0000000000002,0.00077541514
77,0.00066483176
78.0000000000001,0.00053697358
78.9999999999999,0.00040270343
80.0000000000001,0.00027341699
80.9999999999999,0.0001600767
82,7.2284062e-05
82.9999999999998,1.7470035e-05
84,2.7060666e-07
85.0000000000001,2.2139964e-05
85.9999999999999,8.1232882e-05
87.0000000000001,0.00017256659
87.9999999999999,0.00028844541
89.0000000000001,0.00041911372
89.9999999999999,0.00055358089
91,0.00068054759
92.0000000000002,0.00078935693
93,0.00087088779
94.0000000000001,0.00091831837
94.9999999999999,0.00092769467
96.0000000000001,0.00089825707
96.9999999999999,0.00083249826
98,0.0007359495
98.9999999999998,0.00061671247
100,0.00048477765
101,0.00035118593
102,0.0002271057
103,0.00012290056
104,4.7265999e-05
105,6.5084579e-06
106,4.0236837e-06
107,4.0019759e-05
108,0.00011150472
109,0.00021254094
110,0.0003347427
111,0.00046797689
112,0.00060120538
113,0.00072340214
114,0.00082446589
115,0.00089605426
116,0.00093227105
117,0.00093014898
118,0.00088988995
119,0.00081484285
120,0.0007112223
121,0.00058759107
122,0.00045415125
123,0.00032190173
124,0.00020173248
125,0.00010352944
126,3.5364309e-05
127,2.8353067e-06
128,8.6122719e-06
129,5.2222909e-05
130,0.00013009694
131,0.00023586345
132,0.00036087671
133,0.00049492688
134,0.00062707635
135,0.00074655402
136,0.00084363329
137,0.00091042351
138,0.00094150846
139,0.00093438403
140,0.00088965673
141,0.00081098847
142,0.00070479436
143,0.00057971729
144,0.00044592266
145,0.00031427186
146,0.00019544181
147,9.9060603e-05
148,3.2930613e-05
149,2.4009146e-06
150,9.9394763e-06
151,5.4939105e-05
152,0.00013377162
153,0.00024008565
154,0.00036532242
155,0.00049940935
156,0.0006315719
157,0.00075120156
158,0.00084870753
159,0.00091628487
160,0.00094853722
161,0.00094290532
162,0.00089986742
163,0.00082289502
164,0.00071817068
165,0.00059408875
166,0.00046058128
167,0.00032832243
168,0.00020787535
169,0.00010885086
170,3.9143559e-05
171,4.3061243e-06
172,7.1118305e-06
173,4.7339141e-05
174,0.00012179431
175,0.00022457008
176,0.00034751932
177,0.00048090371
178,0.00061416916
179,0.00073678159
180,0.00083906067
181,0.00091294347
182,0.00095261816
183,0.00095497899
184,0.00091986692
185,0.00085007629
186,0.0007511302
187,0.00063084044
188,0.0004986898
189,0.00036508304
190,0.0002405287
191,0.00013481353
192,5.6236835e-05
193,1.0961936e-05
194,2.5375309e-06
195,3.162461e-05
196,9.5949923e-05
197,0.00019048833
198,0.0003078608
199,0.00043891359
200,0.00057343592
201,0.00070095729
202,0.00081156329
203,0.00089666634
204,0.00094967134
205,0.00096648447
206,0.00094582708
207,0.00088932933
208,0.00080139903
209,0.00068887523
210,0.00056049439
211,0.0004262106
212,0.00029642404
213,0.00018117639
214,8.9376131e-05
215,2.8113039e-05
216,2.1147085e-06
217,1.3386468e-05
218,6.1062005e-05
219,0.00014147498
220,0.00024844593
221,0.00037376122
222,0.00050780752
223,0.00064031175
224,0.0007611301
225,0.00086102487
226,0.00093236975
227,0.00096973087
228,0.00097027815
229,0.00093399731
230,0.00086368506
231,0.00076473136
232,0.00064470421
233,0.00051276848
234,0.00037898628
235,0.00025354893
236,0.00014600308
237,6.4525731e-05
238,1.5306929e-05
239,2.0830938e-06
240,2.5858488e-05
241,8.4834058e-05
242,0.00017454835
243,0.00028822025
244,0.00041726481
245,0.00055194565
246,0.00068211111
247,0.00079796102
248,0.00089078446
249,0.00095361404
250,0.00098174664
251,0.00097309356
252,0.00092833227
253,0.00085085122
254,0.00074649023
255,0.00062309811
256,0.00048994187
257,0.00035700901
258,0.00023425991
259,0.00013088286
260,5.4609008e-05
261,1.1137731e-05
262,3.7151286e-06
263,3.2896504e-05
264,9.6509917e-05
265,0.00018982268
266,0.00030589776
267,0.00043611401
268,0.00057080875
269,0.00069999768
270,0.00081411535
271,0.00090472374
272,0.00096513495
273,0.0009909036
274,0.00098015073
275,0.00093369873
276,0.00085500517
277,0.00074990311
278,0.00062616696
279,0.0004929358
280,0.00036003804
281,0.00023726661
282,0.00013365963
283,5.6837117e-05
284,1.2444697e-05
285,3.742222e-06
286,3.1369868e-05
287,9.3305636e-05
288,0.00018501825
289,0.00029980333
290,0.00042927702
291,0.00056399178
292,0.00069412755
293,0.00081020891
294,0.00090379551
295,0.00096809419
296,0.00099845079
297,0.0009926845
298,0.00095124219
299,0.00087716069
300,0.00077584209
301,0.00065465742
302,0.00052240959
303,0.00038869229
304,0.00026319589
305,0.00015500509
306,7.1944885e-05
307,2.0017208e-05
308,2.9717039e-06
309,2.2039435e-05
310,7.5849084e-05
311,0.00016053007
312,0.00026999541
313,0.00039638377
314,0.00053062701
315,0.00066310326
316,0.00078432761
317,0.00088563179
318,0.00095978414
319,0.0010015031
320,0.0010078324
321,0.00097834728
322,0.00091518105
323,0.00082286701
324,0.00070801194
325,0.0005788206
326,0.00044450983
327,0.00031465036
328,0.00019848577
329,0.00010427704
330,3.871767e-05
331,6.4617106e-06
332,9.7981301e-06
333,4.8492815e-05
334,0.00011980989
335,0.00021870982
336,0.00033820992
337,0.0004698802
338,0.00060444162
339,0.00073242198
340,0.00084482221
341,0.00093375103
342,0.00099297614
343,0.0010183608
344,0.001008149
345,0.00096308578
346,0.00088635909
347,0.00078337249
348,0.00066136289
349,0.00052889011
350,0.00039523581
351,0.00026975466
352,0.00016121959
353,7.7211856e-05
354,2.3594081e-05
355,4.1053976e-06
356,2.0105146e-05
357,7.0482663e-05
358,0.00015173915
359,0.00025823514
360,0.00038258556
361,0.00051617541
362,0.0006497591
363,0.00077410189
364,0.0008806185
365,0.00096196581
366,0.0010125484
367,0.0010289003
368,0.0010099212
369,0.00095694781
370,0.00087365649
371,0.0007658067
372,0.00064084006
373,0.00050736682
374,0.00037457168
375,0.00025158203
376,0.00014684339
377,6.7540581e-05
378,1.9109411e-05
379,4.8670714e-06
380,2.5789809e-05
381,8.0450821e-05
382,0.00016512195
383,0.00027403214
384,0.00039976507
385,0.00053376674
