train_x,train_y
3862,0.88725995
3863,0.89066352
3864,0.89413567
3865,0.89765293
3866,0.90118636
3867,0.90470885
3868,0.90819983
3869,0.91163046
3870,0.91497213
3871,0.91820483
3872,0.9212989
3873,0.92423235
3874,0.92698246
3875,0.92953129
3876,0.93185581
3877,0.93394124
3878,0.93576633
3879,0.93732006
3880,0.93859227
3881,0.93957131
3882,0.94024732
3883,0.94061737
3884,0.94067674
3885,0.94042608
3886,0.93986344
3887,0.93899827
3888,0.93783539
3889,0.93638211
3890,0.93464937
3891,0.93265336
3892,0.93040593
3893,0.92792729
3894,0.92523715
3895,0.92235472
3896,0.91930481
3897,0.91610896
3898,0.9127975
3899,0.90939267
3900,0.90592326
3901,0.90241533
3902,0.89890034
3903,0.89540483
3904,0.89195893
3905,0.88858861
3906,0.88531988
3907,0.88218652
3908,0.87920762
3909,0.87641057
3910,0.8738185
3911,0.87145291
3912,0.86933432
3913,0.86747911
3914,0.8659046
3915,0.86462186
3916,0.8636462
3917,0.86298363
3918,0.86263838
3919,0.86261723
3920,0.86291982
3921,0.86354199
3922,0.86448201
3923,0.86572933
3924,0.86727603
3925,0.86910919
3926,0.87121171
3927,0.87356832
3928,0.87615833
3929,0.87895648
3930,0.88194278
3931,0.88509229
3932,0.88837708
3933,0.89176815
3934,0.89523584
3935,0.89875225
3936,0.90228568
3937,0.90580394
3938,0.90927857
3939,0.91267958
3940,0.91597268
3941,0.91913437
3942,0.92213217
3943,0.9249417
3944,0.92753899
3945,0.92990141
3946,0.93200657
3947,0.93383445
3948,0.9353674
3949,0.93659491
3950,0.93750403
3951,0.9380873
3952,0.93833876
3953,0.93825445
3954,0.93783723
3955,0.9370901
3956,0.93601863
3957,0.93463327
3958,0.93294436
3959,0.93097058
3960,0.92872699
3961,0.92623345
3962,0.92351455
3963,0.92059446
3964,0.91749925
3965,0.9142576
3966,0.91089887
3967,0.90745517
3968,0.903957
3969,0.90043882
3970,0.89693278
3971,0.89347363
3972,0.89009063
3973,0.88681801
3974,0.88368539
3975,0.8807228
3976,0.87795767
3977,0.87542003
3978,0.87313033
3979,0.87111244
3980,0.86938592
3981,0.86796751
3982,0.86687123
3983,0.86610839
3984,0.86568585
3985,0.86560815
3986,0.86587741
3987,0.86649073
3988,0.86744315
3989,0.86872558
3990,0.87032462
3991,0.87222696
3992,0.87441369
3993,0.87686325
3994,0.87955246
3995,0.88245347
3996,0.88554046
3997,0.8887821
3998,0.89214643
3999,0.89560002
4000,0.89910951
4001,0.90263958
4002,0.90615485
4003,0.90962149
4004,0.91300474
4005,0.91626877
4006,0.91938153
4007,0.92231268
4008,0.92503142
4009,0.92751174
4010,0.92972706
4011,0.93165585
4012,0.93327796
4013,0.93457589
4014,0.93553708
4015,0.93615089
4016,0.93641062
4017,0.93631343
4018,0.93586026
4019,0.93505535
4020,0.93390715
4021,0.93242705
4022,0.93063003
4023,0.92853379
4024,0.92616061
4025,0.92353466
4026,0.92068329
4027,0.91763687
4028,0.9144259
4029,0.91108337
4030,0.90764602
4031,0.90414984
4032,0.90063143
4033,0.89712708
4034,0.89367555
4035,0.89031328
4036,0.88707559
4037,0.8839992
4038,0.88111597
4039,0.87845571
4040,0.87604636
4041,0.8739172
4042,0.87208996
4043,0.87058505
4044,0.86942071
4045,0.86860649
4046,0.86815354
4047,0.86806983
4048,0.86835348
4049,0.86899928
4050,0.87000748
4051,0.87136249
4052,0.87304964
4053,0.87505325
4054,0.87734869
4055,0.87991297
4056,0.88271884
4057,0.88573363
4058,0.88892589
4059,0.89226042
4060,0.89569928
4061,0.89920298
4062,0.90273063
4063,0.90624601
4064,0.90970927
4065,0.91308267
4066,0.91632623
4067,0.91940403
4068,0.92228123
4069,0.92492481
4070,0.92730411
4071,0.92939195
4072,0.93116655
4073,0.932606
4074,0.93369407
4075,0.93441704
4076,0.93476683
4077,0.93473911
4078,0.9343341
4079,0.93355622
4080,0.93241428
4081,0.93092054
4082,0.92909291
4083,0.92695239
4084,0.92452311
4085,0.92183429
4086,0.91891535
4087,0.91580207
4088,0.91252773
4089,0.90913353
4090,0.90565692
4091,0.90214074
4092,0.89862818
4093,0.8951579
4094,0.89177336
4095,0.88851387
4096,0.88541455
4097,0.88252238
4098,0.87986519
4099,0.87747316
4100,0.87538038
4101,0.87360925
4102,0.87218436
4103,0.87112029
4104,0.87043249
4105,0.87013006
4106,0.87021546
4107,0.8706888
4108,0.87154503
4109,0.87277446
4110,0.87435809
4111,0.87627824
4112,0.87851391
4113,0.88104008
4114,0.88382259
4115,0.88682606
4116,0.89001995
4117,0.8933564
4118,0.89680077
4119,0.90031063
4120,0.90383958
4121,0.90734662
4122,0.91078295
4123,0.91410921
4124,0.91727911
4125,0.92026012
4126,0.92300978
4127,0.92549585
4128,0.92768756
4129,0.92955453
4130,0.93107251
4131,0.93222481
4132,0.93299322
4133,0.93336989
4134,0.93334901
4135,0.93293108
4136,0.9321213
4137,0.93093012
4138,0.92937147
4139,0.92746542
4140,0.92523636
4141,0.92271158
4142,0.9199255
4143,0.91691067
4144,0.91371322
4145,0.91037028
4146,0.90691837
4147,0.90341506
4148,0.89990161
4149,0.89641935
4150,0.89301703
4151,0.88973733
4152,0.88662769
4153,0.88372452
4154,0.88106883
4155,0.87869589
4156,0.876636
4157,0.87492533
4158,0.87358406
4159,0.87261911
4160,0.87205284
4161,0.871888
4162,0.87213523
4163,0.87278186
4164,0.87383278
4165,0.87525239
4166,0.87703977
4167,0.87917993
4168,0.88162412
4169,0.88434187
4170,0.88731277
4171,0.89047985
4172,0.89380655
4173,0.89724465
4174,0.90075647
4175,0.90428035
4176,0.90778046
4177,0.91120233
4178,0.91449699
4179,0.91762221
4180,0.92053757
4181,0.92320003
4182,0.92556939
4183,0.92761813
4184,0.92931605
4185,0.93063461
4186,0.93155898
4187,0.9320757
4188,0.9321776
4189,0.93186194
4190,0.93113334
4191,0.93000245
4192,0.92848517
4193,0.92659933
4194,0.92437764
4195,0.92184815
4196,0.91904739
4197,0.91600717
4198,0.91277756
4199,0.90940786
4200,0.90593946
4201,0.90242916
4202,0.89891864
4203,0.89545712
4204,0.89210596
4205,0.88889742
4206,0.88589204
4207,0.88312579
4208,0.88064464
4209,0.87847977
4210,0.87666258
4211,0.87522082
4212,0.87418355
4213,0.8735547
4214,0.87335056
4215,0.87357461
4216,0.8742183
4217,0.87527633
4218,0.87674114
4219,0.87858106
4220,0.880772
4221,0.88328888
4222,0.88607579
4223,0.88911531
4224,0.89234983
4225,0.8957218
4226,0.89920601
4227,0.90272589
4228,0.90624428
4229,0.90970193
4230,0.91304966
4231,0.91624081
4232,0.91922418
4233,0.92195062
4234,0.92438245
4235,0.92647861
4236,0.92821729
4237,0.92956274
4238,0.93049909
4239,0.93100534
4240,0.93108075
4241,0.93072152
4242,0.92993065
4243,0.9287221
4244,0.92711678
4245,0.92513266
4246,0.92280427
4247,0.92016409
4248,0.91725637
4249,0.91412423
4250,0.91082235
4251,0.90739194
4252,0.90388975
4253,0.90037394
4254,0.89688847
4255,0.89349826
4256,0.89025221
4257,0.88720961
4258,0.88440999
4259,0.88189412
4260,0.8797093
4261,0.87788578
4262,0.87646885
4263,0.87545628
4264,0.87486056
4265,0.87472349
4266,0.87501967
4267,0.87576371
4268,0.87692786
4269,0.87849624
4270,0.88045504
4271,0.88276841
4272,0.88539516
4273,0.88829456
4274,0.89142631
4275,0.89473782
4276,0.89817914
4277,0.90168687
4278,0.90521184
4279,0.90869916
4280,0.91207909
4281,0.91529607
4282,0.91831502
4283,0.92108055
4284,0.92354265
4285,0.92566338
4286,0.92739722
4287,0.92872784
4288,0.92963189
4289,0.93009668
4290,0.93010706
4291,0.92966446
4292,0.92877469
4293,0.92744966
4294,0.925718
4295,0.92360887
4296,0.92115433
4297,0.91839447
4298,0.91537325
4299,0.91214423
4300,0.90876062
4301,0.90528029
4302,0.90176052
4303,0.8982639
4304,0.89483847
4305,0.89154829
4306,0.8884499
4307,0.88560747
4308,0.88304864
4309,0.8808292
4310,0.87898515
4311,0.87754712
4312,0.87655646
4313,0.87599954
4314,0.87590323
4315,0.8762602
4316,0.8770685
4317,0.87832064
4318,0.88000003
4319,0.88207812
4320,0.88450116
4321,0.88723838
4322,0.89023614
4323,0.8934643
4324,0.89684809
4325,0.90033227
4326,0.90385682
4327,0.90736336
4328,0.91078939
4329,0.91406706
4330,0.91714952
4331,0.91997858
4332,0.92250521
4333,0.92468376
4334,0.92647804
4335,0.92784996
4336,0.9287765
4337,0.92924721
4338,0.9292534
4339,0.92878558
4340,0.92786444
4341,0.92649078
4342,0.92469881
4343,0.92252573
4344,0.9199958
4345,0.91715611
4346,0.91406509
4347,0.9107773
4348,0.90735581
4349,0.90384538
4350,0.90032711
4351,0.89685665
4352,0.89350104
4353,0.89031296
4354,0.88735418
4355,0.88468965
4356,0.8823657
4357,0.88043024
4358,0.87888459
4359,0.87778573
4360,0.87714148
4361,0.87697281
4362,0.87727316
4363,0.87805312
4364,0.87929423
4365,0.88096734
4366,0.8830545
4367,0.88550811
4368,0.88827246
4369,0.89131223
4370,0.89457775
4371,0.89799217
4372,0.90149538
4373,0.9050251
4374,0.90850876
4375,0.91188056
4376,0.91509402
4377,0.91806597
4378,0.92076378
4379,0.92311976
4380,0.92509751
4381,0.92665961
4382,0.92777219
4383,0.92840696
4384,0.92857353
4385,0.92824771
4386,0.9274411
4387,0.92617211
4388,0.92446888
4389,0.92236031
4390,0.91987873
4391,0.91707976
4392,0.91400528
4393,0.9107325
4394,0.90730651
4395,0.90379586
4396,0.90028477
4397,0.89682248
4398,0.89347959
4399,0.89034048
4400,0.88744789
4401,0.88484917
4402,0.88260845
4403,0.88076985
4404,0.8793703
4405,0.87843799
4406,0.87797378
4407,0.87803298
4408,0.8785615
4409,0.879576
4410,0.88106134
4411,0.88296698
4412,0.88527667
4413,0.88791092
4414,0.89086531
4415,0.89406207
4416,0.89744021
4417,0.90091437
4418,0.90443335
4419,0.90792928
4420,0.91132137
4421,0.91456011
4422,0.91755479
4423,0.92025823
4424,0.92261474
4425,0.92457924
4426,0.92611104
4427,0.92718548
4428,0.92776756
4429,0.92785034
4430,0.92743775
4431,0.92651571
4432,0.92513147
4433,0.92330624
4434,0.92106837
4435,0.91846218
4436,0.91555194
4437,0.91238658
4438,0.90902254
4439,0.90553846
4440,0.9020261
4441,0.89853457
4442,0.89515124
4443,0.89192611
4444,0.88893087
4445,0.8862332
4446,0.88387842
4447,0.88192712
4448,0.88042898
4449,0.87939581
4450,0.87884826
4451,0.87883134
4452,0.87931996
4453,0.88031545
4454,0.88176325
4455,0.8836683
4456,0.88598399
4457,0.88865133
4458,0.89162588
4459,0.89484666
4460,0.89824272
4461,0.90174372
4462,0.90527405
4463,0.9087497
4464,0.91210933
4465,0.91527119
4466,0.91818043
4467,0.92076319
4468,0.92297233
4469,0.92475835
4470,0.92607913
4471,0.92691027
4472,0.92725013
4473,0.92706202
4474,0.9263643
4475,0.92514234
4476,0.9234696
4477,0.92137016
4478,0.91887016
4479,0.91602916
4480,0.91291852
4481,0.90959894
4482,0.90614375
4483,0.90263216
4484,0.89914932
4485,0.89574635
4486,0.89251576
4487,0.88951843
4488,0.88679752
4489,0.88447203
4490,0.88254346
4491,0.88107713
4492,0.88009887
4493,0.87964813
4494,0.87971656
4495,0.88029836
4496,0.88139125
4497,0.88295838
4498,0.88499049
4499,0.88740292
4500,0.89018314
4501,0.89326326
4502,0.89654749
4503,0.89999767
4504,0.90352634
4505,0.90703781
4506,0.91046475
4507,0.91371977
4508,0.91674024
4509,0.91946231
4510,0.92180376
4511,0.92373451
4512,0.92520741
4513,0.92617534
4514,0.92663016
4515,0.92655208
4516,0.9259409
4517,0.92483215
4518,0.92322575
4519,0.92115634
4520,0.91868441
4521,0.91585489
4522,0.91275204
4523,0.90944731
4524,0.90600764
4525,0.90251979
4526,0.89904017
4527,0.89565138
4528,0.89244233
4529,0.88949287
4530,0.88686535
4531,0.88462625
4532,0.88281842
4533,0.88150173
4534,0.88068417
4535,0.88040336
4536,0.88065058
4537,0.88141866
4538,0.88271237
4539,0.88449589
4540,0.88672574
4541,0.88933277
4542,0.89228737
4543,0.89548438
4544,0.89887162
4545,0.90236851
4546,0.90587977
4547,0.90931965
4548,0.91262085
4549,0.9157264
4550,0.91852766
4551,0.92095908
4552,0.92297974
4553,0.92453123
4554,0.92557832
4555,0.92608389
4556,0.92604936
4557,0.92546777
4558,0.92435773
4559,0.92274573
4560,0.92066168
4561,0.91816309
4562,0.91531733
4563,0.91217509
4564,0.90882059
4565,0.9053497
4566,0.90183113
4567,0.89836457
4568,0.89499734
4569,0.89184605
4570,0.88899913
4571,0.88647578
4572,0.88438979
4573,0.88277593
4574,0.8816691
4575,0.8810504
4576,0.88103659
4577,0.88156217
4578,0.88262429
4579,0.88417238
4580,0.88620771
4581,0.88869258
4582,0.89152606
4583,0.89465877
4584,0.89799386
4585,0.90147243
4586,0.90500376
4587,0.90848607
4588,0.91182665
4589,0.91497027
4590,0.91780871
4591,0.92028659
4592,0.92236038
4593,0.92394139
4594,0.92500962
4595,0.92552544
4596,0.92549626
4597,0.9249054
4598,0.9237796
4599,0.92212912
4600,0.92001395
4601,0.91747214
4602,0.91457512
4603,0.91140174
4604,0.90803073
4605,0.90453984
4606,0.90101809
4607,0.89756895
4608,0.8942631
4609,0.89120954
4610,0.88847608
4611,0.88612169
4612,0.88420621
4613,0.88277924
4614,0.88190711
4615,0.88158616
4616,0.88181706
4617,0.88261643
4618,0.88395988
4619,0.8858079
4620,0.88810841
4621,0.89077773
4622,0.89381114
4623,0.89707249
4624,0.90051967
4625,0.90404255
4626,0.90755256
4627,0.91093815
4628,0.91413821
4629,0.91704403
4630,0.91959114
4631,0.92171961
4632,0.92336744
4633,0.92449758
4634,0.92506478
4635,0.92506483
4636,0.92449029
4637,0.92335727
4638,0.92170108
4639,0.91955521
4640,0.91699884
4641,0.91407681
4642,0.91087815
4643,0.90746395
4644,0.90396647
4645,0.90045524
4646,0.89701657
4647,0.89374602
4648,0.89078403
4649,0.88812613
4650,0.8859093
4651,0.88415006
4652,0.88292621
4653,0.88222477
4654,0.88212729
4655,0.8826382
4656,0.88371951
4657,0.88529687
4658,0.8873526
4659,0.88987578
4660,0.89277788
4661,0.89597022
4662,0.89936533
4663,0.90285149
4664,0.90636455
4665,0.90979599
4666,0.91306252
4667,0.9160698
4668,0.91873552
4669,0.9209546
4670,0.92269913
4671,0.92391
4672,0.92457126
4673,0.92463009
4674,0.92411589
4675,0.92302997
4676,0.92138867
4677,0.91926717
4678,0.91668972
4679,0.91377299
4680,0.91057458
4681,0.90717388
4682,0.90368908
4683,0.90016594
4684,0.89675045
4685,0.89354275
4686,0.89060781
4687,0.88806706
4688,0.88593351
4689,0.88431343
4690,0.88323763
4691,0.8827249
4692,0.88279494
4693,0.88347207
4694,0.88469969
4695,0.88647166
4696,0.88875077
4697,0.89142576
4698,0.89448086
4699,0.89778552
4700,0.90123465
4701,0.90476663
4702,0.90825979
4703,0.91158893
4704,0.91469735
4705,0.91749433
4706,0.91987618
4707,0.921796
4708,0.92319085
4709,0.92402709
4710,0.92426232
4711,0.92389295
4712,0.92294314
4713,0.92141363
4714,0.91936295
4715,0.91684657
4716,0.91395665
4717,0.91079748
4718,0.90739617
4719,0.903885
4720,0.90037441
4721,0.89695993
4722,0.8937274
4723,0.89078903
4724,0.88822147
4725,0.88610883
4726,0.88447762
4727,0.88348221
4728,0.88304117
4729,0.88320508
4730,0.88398692
4731,0.88532137
4732,0.88719736
4733,0.88957265
4734,0.89237337
4735,0.89549256
4736,0.89882391
4737,0.90229479
4738,0.90580129
4739,0.9092453
4740,0.91253317
4741,0.9155371
4742,0.91819929
4743,0.92038949
4744,0.92206891
4745,0.92318355
4746,0.92371003
4747,0.92364906
4748,0.92294608
4749,0.92166392
4750,0.91985306
4751,0.91752867
4752,0.91478956
4753,0.91170001
4754,0.90836668
4755,0.90488786
4756,0.90136568
4757,0.89792244
4758,0.89464619
4759,0.89164558
4760,0.88900177
4761,0.88680221
4762,0.88512197
4763,0.884064
4764,0.88356704
4765,0.88363441
4766,0.88436103
4767,0.88568334
4768,0.88753982
4769,0.88988459
4770,0.89268928
4771,0.89582934
4772,0.89917444
4773,0.90268192
4774,0.9062143
4775,0.90963033
4776,0.91285617
4777,0.9157874
4778,0.91836036
4779,0.9204586
4780,0.92203025
4781,0.92301009
4782,0.92339394
4783,0.92315351
4784,0.92230703
4785,0.92084635
4786,0.91885583
4787,0.91637879
4788,0.9135165
4789,0.91032786
4790,0.9069152
4791,0.90338558
4792,0.89986227
4793,0.89646354
4794,0.89333421
4795,0.89052848
4796,0.88815445
4797,0.88623244
4798,0.88485648
4799,0.88410473
4800,0.88396135
4801,0.88448679
4802,0.88558315
