pre_x,pre_y
5943,0.899921619798954
5944,0.896747834780751
5945,0.894074492518216
5946,0.892095333316396
5947,0.890960620091513
5948,0.890771028592951
5949,0.8915615245183
5950,0.893283571241705
5951,0.895805831115495
5952,0.898931423521182
5953,0.902415596279326
5954,0.905982706510953
5955,0.909350298377188
5956,0.912254997231275
5957,0.914470006286666
5958,0.915819093860911
5959,0.916196190128681
5960,0.915581415872817
5961,0.914039116623791
5962,0.911700693118402
5963,0.908747606822531
5964,0.90540261806215
5965,0.901918686036762
5966,0.898557222117399
5967,0.895565345724293
5968,0.893159694782435
5969,0.8915165036071
5970,0.890766637031398
5971,0.890986003726711
5972,0.892176216492441
5973,0.894252761209636
5974,0.897054427142885
5975,0.900362265015461
5976,0.903916031230402
5977,0.907433689628045
5978,0.910637777803876
5979,0.913278421443497
5980,0.915147897410979
5981,0.916096718870045
5982,0.916053904292803
5983,0.91503644799269
5984,0.913139497275984
5985,0.910517233367138
5986,0.907369468210113
5987,0.903933828573124
5988,0.900470005159381
5989,0.897235926020206
5990,0.894467544328288
5991,0.892365325445548
5992,0.891086933701304
5993,0.890741902080697
5994,0.891377229188576
5995,0.892958281696249
5996,0.895365848431627
5997,0.898411918856808
5998,0.901857960579874
5999,0.90543145118755
6000,0.908848805788985
