untrain_x,untrain_y
383,0.00052290117
384,0.00074996129
385,0.00098900711
386,0.0012237775
387,0.0014383203
388,0.0016180773
389,0.0017508708
390,0.0018277271
391,0.0018434781
392,0.0017971054
393,0.0016918017
394,0.0015347461
395,0.0013366106
396,0.0011108335
397,0.00087270445
398,0.0006383305
399,0.00042354623
400,0.00024284868
401,0.00010842247
402,2.9324551e-05
403,1.0880727e-05
404,5.4335149e-05
405,0.00015677476
406,0.00031133231
407,0.00050765419
408,0.00073260068
409,0.00097113038
410,0.0012073113
411,0.0014253856
412,0.001610823
413,0.0017512878
414,0.0018374578
415,0.0018636386
416,0.001828137
417,0.0017333649
418,0.0015856734
419,0.0013949199
420,0.0011738107
421,0.00093705024
422,0.00070036408
423,0.00047945401
424,0.00028896095
425,0.00014149781
426,4.6818676e-05
427,1.1182768e-05
428,3.6946091e-05
429,0.00012241486
430,0.0002619648
431,0.00044641863
432,0.00066365555
433,0.00089941476
434,0.0011382353
435,0.0013644729
436,0.0015633269
437,0.0017218063
438,0.00182958
439,0.0018796443
440,0.0018687765
441,0.0017977367
442,0.001671212
443,0.0014975013
444,0.0012879711
445,0.0010563045
446,0.00081761079
447,0.00058743846
448,0.00038076428
449,0.00021102225
450,8.9236202e-05
451,2.330834e-05
452,1.751501e-05
453,7.2236274e-05
454,0.000183939
455,0.00034541285
456,0.00054624265
457,0.00077348656
458,0.0010125148
459,0.0012479557
460,0.0014646867
461,0.0016488048
462,0.0017885196
463,0.0018749054
464,0.0019024685
465,0.0018694922
466,0.0017781397
467,0.0016343081
468,0.0014472449
469,0.001228949
470,0.00099340113
471,0.00075566468
472,0.00053092699
473,0.00033352772
474,0.00017605148
475,6.8527228e-05
476,1.7798371e-05
477,2.709268e-05
478,9.5825463e-05
479,0.00021964414
480,0.00039071115
481,0.00059820658
482,0.0008290191
483,0.0010685787
484,0.0013017794
485,0.001513935
486,0.0016917027
487,0.0018239231
488,0.0019023171
489,0.0019220017
490,0.0018817904
491,0.0017842605
492,0.0016355827
493,0.0014451299
494,0.0012248809
495,0.00098866695
496,0.00075130115
497,0.00052765085
498,0.00033171032
499,0.00017572728
500,6.9442793e-05
501,1.9489787e-05
502,2.8985227e-05
503,9.7343642e-05
504,0.00022032085
505,0.00039028549
506,0.00059669794
507,0.00082677061
508,0.0010662643
509,0.0013003736
510,0.001514644
511,0.0016958646
512,0.0018328811
513,0.0019172817
514,0.0019439097
515,0.001911175
516,0.0018211447
517,0.0016794101
518,0.0014947339
519,0.0012785055
520,0.00104404
521,0.00080575458
522,0.00057828188
523,0.00037557678
524,0.00021006164
525,9.1870088e-05
526,2.8232975e-05
527,2.3042066e-05
528,7.6619814e-05
529,0.00018570696
530,0.00034366772
531,0.00054090081
532,0.00076542874
533,0.0010036294
534,0.0012410684
535,0.0014633736
536,0.0016571066
537,0.001810577
538,0.0019145435
539,0.0019627683
540,0.0019523894
541,0.0018840854
542,0.0017620268
543,0.0015936196
544,0.0013890512
545,0.001160673
546,0.00092225254
547,0.00068814486
548,0.0004724285
549,0.00028806182
550,0.00014610955
551,5.5083188e-05
552,2.043748e-05
553,4.4250206e-05
554,0.00012510517
555,0.00025818313
556,0.00043555672
557,0.00064666879
558,0.00087896623
559,0.0011186508
560,0.0013515024
561,0.0015637225
562,0.0017427547
563,0.0018780255
564,0.0019615669
565,0.0019884827
566,0.0019572325
567,0.0018697157
568,0.0017311518
569,0.0015497667
570,0.0013363014
571,0.0011033735
572,0.00086473077
573,0.00063444083
574,0.00042606311
575,0.0002518549
576,0.00012205238
577,4.4276958e-05
578,2.3092629e-05
579,5.9746174e-05
580,0.00015210051
581,0.00029476639
582,0.00047942377
583,0.00069531364
584,0.00092986773
585,0.0011694485
586,0.001400141
587,0.0016085645
588,0.001782648
589,0.0019123293
590,0.0019901336
591,0.002011602
592,0.0019755431
593,0.0018840961
594,0.0017425999
595,0.001559277
596,0.0013447554
597,0.0011114482
598,0.00087283708
599,0.00064269129
600,0.00043427758
601,0.0002595968
602,0.00012869667
603,4.9101465e-05
604,2.538364e-05
605,5.8909077e-05
606,0.00014776544
607,0.00028687763
608,0.00046830514
609,0.00068170122
610,0.00091490709
611,0.00115465
612,0.0013873018
613,0.0015996539
614,0.0017796689
615,0.0019171611
616,0.0020043715
617,0.0020364039
618,0.0020114951
619,0.0019311079
620,0.0017998436
621,0.0016251735
622,0.0014170129
623,0.001187154
624,0.00094859891
625,0.00071482345
626,0.0004990178
627,0.00031334406
628,0.00016825645
629,7.1916974e-05
630,2.9741425e-05
631,4.410216e-05
632,0.00011420153
633,0.00023612342
634,0.00040305782
635,0.00060568887
636,0.00083271755
637,0.0010715
638,0.0013087511
639,0.0015312888
640,0.0017267653
641,0.0018843537
642,0.0019953447
643,0.0020536265
644,0.0020560194
645,0.0020024432
646,0.0018959176
647,0.0017423874
648,0.0015503883
649,0.0013305706
650,0.0010951057
651,0.0008570125
652,0.00062943881
653,0.00042493583
654,0.00025477201
655,0.00012831378
656,5.2516278e-05
657,3.1546732e-05
658,6.6561875e-05
659,0.00015565145
660,0.00029394919
661,0.00047390434
662,0.00068569984
663,0.00091779315
664,0.0011575508
665,0.0013919361
666,0.0016082211
667,0.0017946798
668,0.0019412209
669,0.002039934
670,0.0020855135
671,0.002075541
672,0.0020106109
673,0.0018942899
674,0.0017329195
675,0.0015352673
676,0.0013120483
677,0.0010753432
678,0.00083794345
679,0.0006126624
680,0.00041164496
681,0.00024571639
682,0.00012380381
683,5.2460783e-05
684,3.5522251e-05
685,7.3902969e-05
686,0.00016555676
687,0.00030559074
688,0.00048653335
689,0.00069873917
690,0.00093090665
691,0.0011706861
692,0.0014053367
693,0.0016224074
694,0.0018103984
695,0.0019593681
696,0.0020614584
697,0.0021113074
698,0.0021063265
699,0.0020468337
700,0.0019360289
701,0.0017798192
702,0.0015865016
703,0.0013663192
704,0.0011309182
705,0.00089273126
706,0.00066432262
707,0.00045772353
708,0.00028380874
709,0.00015172066
710,6.8397778e-05
711,3.8215205e-05
712,6.2761073e-05
713,0.00014075999
714,0.00026814503
715,0.00043827684
716,0.00064229449
717,0.00086958301
718,0.0011083303
719,0.0013461419
720,0.0015706893
721,0.0017703467
722,0.0019347977
723,0.0020555619
724,0.0021264343
725,0.0021437995
726,0.0021068132
727,0.0020174413
728,0.0018803496
729,0.0017026602
730,0.0014935777
731,0.0012639109
732,0.0010255131
733,0.00079067194
734,0.00057147578
735,0.00037919467
736,0.00022370411
737,0.0001129833
738,5.2710099e-05
739,4.597502e-05
740,9.3130644e-05
741,0.00019177882
742,0.00033689919
743,0.00052110935
744,0.00073504849
745,0.00096785493
746,0.0012077234
747,0.0014425046
748,0.0016603232
749,0.0018501808
750,0.0020025063
751,0.0021096417
752,0.002166223
753,0.002169447
754,0.0021192048
755,0.0020180837
756,0.001871231
757,0.0016860881
758,0.0014720114
759,0.0012397989
760,0.0010011453
761,0.00076805279
762,0.00055222824
763,0.00036449977
764,0.00021427535
765,0.00010907796
766,5.4170744e-05
767,5.2302769e-05
768,0.00010357588
769,0.00020544589
770,0.00035285487
771,0.00053848889
772,0.00075314475
773,0.00098619175
774,0.0012261018
775,0.0014610214
776,0.0016793606
777,0.0018703644
778,0.0020246413
779,0.0021346266
780,0.0021949478
781,0.0022026871
782,0.0021575184
783,0.0020617182
784,0.0019200474
785,0.0017395119
786,0.0015290155
787,0.0012989181
788,0.0010605245
789,0.00082553088
790,0.0006054525
791,0.00041105949
792,0.00025185631
793,0.00013561819
794,6.8018681e-05
795,5.2357447e-05
796,8.9404563e-05
797,0.0001773702
798,0.00031199619
799,0.00048676867
800,0.00069323603
801,0.00092142772
802,0.0011603339
803,0.0013984429
804,0.0016242964
805,0.0018270426
806,0.0019969576
807,0.0021259103
808,0.0022077509
809,0.0022386007
810,0.002217034
811,0.0021441404
812,0.0020234672
813,0.0018608448
814,0.0016641026
815,0.0014426871
816,0.0012072134
817,0.00096895071
818,0.00073928608
819,0.00052918401
820,0.0003486607
821,0.00020631508
822,0.0001089204
823,6.1110172e-05
824,6.5160406e-05
825,0.00012088897
826,0.00022566921
827,0.00037455945
828,0.00056054199
829,0.00077485948
830,0.0010074297
831,0.0012473252
832,0.0014832892
833,0.0017042627
834,0.0018999087
835,0.0020610917
836,0.002180303
837,0.0022520122
838,0.0022729174
839,0.0022420962
840,0.002161045
841,0.0020336008
842,0.0018657596
843,0.0016653899
844,0.0014418635
845,0.0012056167
846,0.0009676619
847,0.00073907559
848,0.00053048566
849,0.00035157835
850,0.00021065327
851,0.00011424216
852,6.6811671e-05
853,7.0561798e-05
854,0.00012532961
855,0.00022860218
856,0.00037563748
857,0.0005596883
858,0.00077231523
859,0.0010037801
860,0.0012434936
861,0.001480503
862,0.0017039948
863,0.0019037886
864,0.0020707998
865,0.0021974542
866,0.0022780269
867,0.002308902
868,0.0022887298
869,0.0022184846
870,0.0021014135
871,0.0019428845
872,0.00175014
873,0.0015319613
874,0.0012982693
875,0.0010596724
876,0.00082698557
877,0.00061074307
878,0.00042072346
879,0.00026550881
880,0.00015210289
881,8.5619843e-05
882,6.9058971e-05
883,0.00010317395
884,0.00018644549
885,0.00031515368
886,0.00048355
887,0.00068411998
888,0.00090792128
889,0.0011449875
890,0.0013847749
891,0.0016166323
892,0.0018302776
893,0.0020162527
894,0.0021663418
895,0.0022739327
896,0.0023343085
897,0.0023448492
898,0.0023051453
899,0.0022170094
900,0.0020843913
901,0.0019131985
902,0.0017110316
903,0.0014868439
904,0.0012505462
905,0.0010125682
906,0.00078339841
907,0.0005731239
908,0.00039098962
909,0.00024499451
910,0.00014154497
911,8.5177486e-05
912,7.8366579e-05
913,0.00012142044
914,0.0002124732
915,0.00034757098
916,0.00052084848
917,0.00072478963
918,0.00095055683
919,0.0011883781
920,0.001427973
921,0.0016589988
922,0.0018714975
923,0.0020563274
924,0.0022055533
925,0.0023127888
926,0.0023734644
927,0.0023850245
928,0.0023470285
929,0.0022611672
930,0.0021311832
931,0.0019627079
932,0.0017630139
933,0.0015407005
934,0.0013053213
935,0.0010669753
936,0.00083587418
937,0.00062190578
938,0.00043421346
939,0.00028080895
940,0.00016823541
941,0.00010129056
942,8.282848e-05
943,0.00011364387
944,0.00019244232
945,0.00031590049
946,0.00047881133
947,0.00067430896
948,0.00089416221
949,0.0011291245
950,0.0013693264
951,0.0016046915
952,0.0018253624
953,0.0020221122
954,0.0021867313
955,0.0023123698
956,0.0023938183
957,0.0024277254
958,0.0024127306
959,0.0023495189
960,0.0022407837
961,0.0020911142
962,0.0019067956
963,0.0016955465
964,0.0014661934
965,0.0012283011
966,0.00099177562
967,0.00076645153
968,0.00056168551
969,0.00038597097
970,0.00024658777
971,0.00014930688
972,9.8154512e-05
973,9.5250445e-05
974,0.00014072607
975,0.00023272355
976,0.00036747836
977,0.00053947497
978,0.0007416804
979,0.00096583451
980,0.0012027924
981,0.0014428975
982,0.0016763792
983,0.0018937527
984,0.0020862017
985,0.0022459391
986,0.0023665188
987,0.0024430954
988,0.002472617
989,0.0024539441
990,0.002387892
991,0.0022771916
992,0.0021263769
993,0.0019415939
994,0.0017303507
995,0.0015012122
996,0.0012634516
997,0.0010266733
998,0.00080042991
999,0.00059383695
1000,0.00041520785
1001,0.00027172306
1002,0.00016914512
1003,0.00011159281
1004,0.00010137926
1005,0.00013892408
1006,0.00022274245
1007,0.00034950797
1008,0.00051419028
1009,0.00071025948
1010,0.00092994629
1011,0.0011645585
1012,0.0014048243
1013,0.0016412606
1014,0.0018645515
1015,0.0020659141
1016,0.002237444
1017,0.0023724257
1018,0.0024655931
1019,0.0025133354
1020,0.002513833
1021,0.0024671257
1022,0.0023751042
1023,0.0022414367
1024,0.0020714147
1025,0.0018717451
1026,0.001650284
1027,0.0014157269
1028,0.0011772673
1029,0.00094423706
1030,0.00072574299
1031,0.00053031277
1032,0.00036556509
1033,0.00023791657
1034,0.00015233488
1035,0.00011215085
1036,0.00011893386
1037,0.00017243444
1038,0.00027059965
1039,0.00040965576
1040,0.0005842588
1041,0.00078770477
1042,0.0010121895
1043,0.0012491115
1044,0.0014894057
1045,0.0017238918
1046,0.0019436248
1047,0.0021402383
1048,0.0023062625
1049,0.0024354073
1050,0.0025227999
1051,0.0025651657
1052,0.0025609505
1053,0.0025103741
1054,0.0024154182
1055,0.0022797463
1056,0.0021085609
1057,0.0019084023
1058,0.0016868969
1059,0.0014524678
1060,0.0012140126
1061,0.00098056812
1062,0.00076096829
1063,0.00056351258
1064,0.00039565398
1065,0.00026372198
1066,0.00017268869
1067,0.00012598376
1068,0.00012537142
1069,0.00017088795
1070,0.00026084472
1071,0.0003918957
1072,0.00055916765
1073,0.00075644358
1074,0.00097639992
1075,0.0012108791
1076,0.0014511984
1077,0.0016884694
1078,0.0019139324
1079,0.0021192782
1080,0.002296954
1081,0.0024404422
1082,0.0025444978
1083,0.0026053389
1084,0.0026207817
1085,0.0025903182
1086,0.0025151292
1087,0.002398037
1088,0.0022433966
1089,0.0020569358
1090,0.001845537
1091,0.0016169853
1092,0.0013796806
1093,0.0011423306
1094,0.00091362985
1095,0.00070194496
1096,0.00051501031
1097,0.00035964815
1098,0.00024152382
1099,0.00016494165
1100,0.00013269449
1101,0.0001459648
1102,0.00020428628
1103,0.00030556597
1104,0.00044616347
1105,0.00062102585
1106,0.00082387496
1107,0.0010474333
1108,0.0012836919
1109,0.0015241968
1110,0.0017603562
1111,0.0019837459
1112,0.0021864141
1113,0.0023611602
1114,0.0025017949
1115,0.0026033543
1116,0.0026622749
1117,0.0026765179
1118,0.0026456377
1119,0.0025707926
1120,0.0024547003
1121,0.0023015371
1122,0.0021167843
1123,0.0019070352
1124,0.0016797555
1125,0.0014430184
1126,0.0012052173
1127,0.00097477043
1128,0.00075982462
1129,0.00056796765
1130,0.00040596573
1131,0.00027952481
1132,0.00019309706
1133,0.00014972597
1134,0.00015094416
1135,0.00019672318
1136,0.0002854798
1137,0.00041413445
1138,0.00057822383
1139,0.00077205694
1140,0.00098891943
1141,0.0012213071
1142,0.0014611905
1143,0.0017002922
1144,0.0019303753
1145,0.0021435274
1146,0.0023324349
1147,0.0024906304
1148,0.0026127165
1149,0.0026945478
1150,0.0027333685
1151,0.0027279069
1152,0.0026784114
1153,0.0025866417
1154,0.0024557997
1155,0.0022904198
1156,0.0020962114
1157,0.001879857
1158,0.0016487837
1159,0.0014109083
1160,0.0011743674
1161,0.00094723843
1162,0.0007372658
1163,0.00055160115
1164,0.00039656045
1165,0.00027741242
1166,0.00019820583
1167,0.00016163219
1168,0.00016894135
1169,0.00021990267
1170,0.00031281665
1171,0.00044457548
1172,0.00061077226
1173,0.00080585112
1174,0.001023299
1175,0.0012558613
1176,0.0014957922
1177,0.0017351122
1178,0.0019658731
1179,0.0021804272
1180,0.0023716769
1181,0.0025333129
1182,0.0026600203
1183,0.002747651
1184,0.0027933585
1185,0.0027956912
1186,0.0027546346
1187,0.0026716086
1188,0.0025494124
1189,0.0023921382
1190,0.0022050231
1191,0.0019942782
1192,0.0017668828
1193,0.0015303501
1194,0.0012924811
1195,0.0010611075
1196,0.00084383683
1197,0.00064780301
1198,0.00047943376
1199,0.00034424527
1200,0.00024666374
1201,0.00018988305
1202,0.00017576654
1203,0.00020478872
1204,0.00027602427
1205,0.00038718185
1206,0.00053468145
1207,0.00071377529
1208,0.00091870047
1209,0.001142873
1210,0.0013790985
1211,0.0016198061
1212,0.0018572942
1213,0.0020839767
1214,0.0022926274
1215,0.0024766091
1216,0.0026300855
1217,0.0027482064
1218,0.0028272572
1219,0.0028647783
1220,0.0028596351
1221,0.0028120556
1222,0.0027236158
1223,0.0025971859
1224,0.0024368408
1225,0.0022477182
1226,0.0020358611
1227,0.0018080224
1228,0.0015714475
1229,0.0013336467
1230,0.0011021542
1231,0.00088429417
1232,0.00068695049
1233,0.00051635154
1234,0.00037787549
1235,0.00027588378
1236,0.00021359061
1237,0.00019296134
1238,0.00021465823
1239,0.00027802022
1240,0.00038109002
1241,0.00052067815
1242,0.00069246323
1243,0.0008911316
1244,0.0011105447
1245,0.0013439322
1246,0.0015841014
1247,0.0018236623
1248,0.0020552564
1249,0.0022717834
1250,0.0024666186
1251,0.0026338179
1252,0.0027682954
1253,0.0028659794
1254,0.0029239345
1255,0.002940447
1256,0.0029150762
1257,0.0028486599
1258,0.0027432914
1259,0.0026022473
1260,0.002429884
1261,0.0022315089
1262,0.0020132075
1263,0.0017816608
1264,0.0015439407
1265,0.0013072937
1266,0.0010789226
1267,0.00086576767
1268,0.00067429806
1269,0.00051031718
1270,0.00037879043
1271,0.0002836991
1272,0.00022792198
1273,0.00021315278
1274,0.00023985224
1275,0.00030723899
1276,0.00041331452
1277,0.00055492887
1278,0.000727875
1279,0.0009270199
1280,0.0011464578
1281,0.0013796928
1282,0.001619826
1283,0.0018597671
1284,0.0020924456
1285,0.0023110153
1286,0.0025090611
1287,0.0026807854
1288,0.0028211761
1289,0.0029261544
1290,0.0029926898
1291,0.0030188904
1292,0.0030040527
1293,0.0029486739
1294,0.002854443
1295,0.0027241818
1296,0.0025617601
1297,0.0023719835
1298,0.0021604468
1299,0.0019333644
1300,0.0016973985
1301,0.0014594537
1302,0.0012264844
1303,0.0010052849
1304,0.00080229796
1305,0.00062342913
1306,0.00047387607
1307,0.00035798079
1308,0.00027910742
1309,0.0002395481
1310,0.0002404598
1311,0.00028183498
1312,0.00036250448
1313,0.00048017488
1314,0.00063149691
1315,0.00081216549
1316,0.0010170433
1317,0.0012403137
1318,0.001475644
1319,0.0017163714
1320,0.0019556892
1321,0.0021868439
1322,0.0024033244
1323,0.0025990487
1324,0.0027685318
1325,0.0029070404
1326,0.0030107244
1327,0.0030767216
1328,0.0031032388
1329,0.0030895938
1330,0.0030362363
1331,0.0029447304
1332,0.0028177052
1333,0.0026587808
1334,0.002472464
1335,0.002264018
1336,0.0020393131
1337,0.0018046667
1338,0.0015666574
1339,0.0013319474
1340,0.0011070966
1341,0.00089837688
1342,0.00071160547
1343,0.00055198027
1344,0.00042394042
1345,0.00033104423
1346,0.00027587569
1347,0.00025997527
1348,0.00028380016
1349,0.00034671549
1350,0.00044701454
1351,0.00058197036
1352,0.00074791052
1353,0.00094032243
1354,0.0011539801
1355,0.0013830857
1356,0.0016214308
1357,0.0018625676
1358,0.0020999841
1359,0.0023272806
1360,0.0025383447
1361,0.0027275127
1362,0.002889724
1363,0.0030206556
1364,0.0031168354
1365,0.0031757354
1366,0.003195836
1367,0.0031766655
1368,0.0031188015
1369,0.0030238655
1370,0.002894465
1371,0.0027341274
1372,0.0025471962
1373,0.002338722
1374,0.0021143203
1375,0.0018800176
1376,0.0016420961
1377,0.0014069198
1378,0.0011807716
1379,0.00096968135
1380,0.00077927035
1381,0.0006146032
1382,0.00048005588
1383,0.00037920127
1384,0.00031471916
1385,0.00028832805
1386,0.00030074165
1387,0.00035165473
1388,0.00043975362
1389,0.00056275367
1390,0.00071746124
1391,0.00089986148
1392,0.0011052252
1393,0.001328233
1394,0.0015631155
1395,0.0018038066
1396,0.0020441009
1397,0.002277813
1398,0.0024989411
1399,0.0027018195
1400,0.0028812646
1401,0.0030327059
1402,0.003152303
1403,0.003237043
1404,0.0032848123
1405,0.0032944553
1406,0.0032657906
1407,0.0031996202
1408,0.0030977014
1409,0.0029627066
1410,0.0027981417
1411,0.0026082654
1412,0.0023979684
1413,0.0021726523
1414,0.001938088
1415,0.001700274
1416,0.0014652796
1417,0.0012390897
1418,0.0010274562
1419,0.00083575342
1420,0.0006688435
1421,0.00053095626
1422,0.00042558367
1423,0.00035539524
1424,0.00032217358
1425,0.00032677261
1426,0.00036909874
1427,0.00044811637
1428,0.00056187733
1429,0.00070757026
1430,0.00088159585
1431,0.0010796566
1432,0.001296868
1433,0.0015278787
1434,0.0017670063
1435,0.0020083789
1436,0.0022460799
1437,0.0024742947
